comparing_sets	compound_name	max_tc	mean_tc
all vs all	betaxolol	0.88636	0.34033
all vs all	methylnaltrexone	0.91935	0.40270
all vs all	eletriptan	0.81818	0.33102
all vs all	ethylmorphine	0.92593	0.38762
all vs all	salicylamide	0.77419	0.27563
all vs all	nalmefene	0.91525	0.37706
all vs all	cefuroxime	0.87342	0.34865
all vs all	alvimopan	0.76056	0.42357
all vs all	trimipramine	0.89474	0.29055
all vs all	tianeptine	0.70115	0.35580
all vs all	telithromycin	0.84615	0.41536
all vs all	diethylpropion	0.61765	0.26352
all vs all	penicillin	0.88889	0.39047
all vs all	quetiapine	0.75000	0.33547
all vs all	sodium_oxybate	0.73913	0.19256
all vs all	norethandrolone	0.91892	0.30330
all vs all	isopropyl_myristate	0.68000	0.21251
all vs all	fosinopril	0.67188	0.37944
all vs all	deslanoside	0.98182	0.35717
all vs all	nitrendipine	0.92727	0.29988
all vs all	trihexyphenidyl	0.94444	0.32509
all vs all	sodium_ascorbate	0.84615	0.26366
all vs all	canagliflozin	0.73077	0.31049
all vs all	phenol	0.84615	0.16738
all vs all	pipamperone	0.73333	0.35369
all vs all	tirofiban	0.74026	0.36275
all vs all	eszopiclone	1.00000	0.38260
all vs all	pirarubicin	0.91667	0.40575
all vs all	zinc	0.60000	0.21131
all vs all	lurasidone	0.76812	0.33908
all vs all	picosulfate_sodium	0.59701	0.24063
all vs all	rivastigmine	0.73810	0.31217
all vs all	tioconazole	0.88095	0.29348
all vs all	kanamycin	0.95833	0.35206
all vs all	potassium_acetate	1.00000	0.12385
all vs all	cilastatin	0.62295	0.32744
all vs all	darifenacin	0.72414	0.36764
all vs all	lithium	0.66667	0.03312
all vs all	carvedilol	0.72727	0.39515
all vs all	phenazopyridine	0.76316	0.22021
all vs all	strontium_chloride	1.00000	0.11920
all vs all	gefitinib	0.84375	0.38052
all vs all	butoconazole	0.70455	0.25955
all vs all	cyamemazine	0.86047	0.28023
all vs all	tetrahydrozoline	0.81081	0.26519
all vs all	fingolimod	0.66667	0.31362
all vs all	fluticasone	0.91667	0.31463
all vs all	bexarotene	0.58140	0.24964
all vs all	valacyclovir	0.91549	0.38048
all vs all	prazosin	0.95522	0.39132
all vs all	daunorubicin	1.00000	0.37531
all vs all	metoprolol	0.88636	0.34209
all vs all	pilocarpine	0.71111	0.33316
all vs all	acetylcysteine	0.78788	0.26477
all vs all	ponatinib	0.75385	0.35007
all vs all	doxylamine	0.82222	0.34150
all vs all	remifentanil	0.75410	0.38344
all vs all	pasireotide	0.75000	0.40829
all vs all	teniposide	0.85714	0.31822
all vs all	rotigotine	0.62963	0.33989
all vs all	potassium_ion	0.89062	0.32291
all vs all	metyrapone	0.48485	0.23252
all vs all	pimozide	0.89655	0.35074
all vs all	dichloralphenazone	0.73585	0.32827
all vs all	pazopanib	0.78788	0.27960
all vs all	tranilast	0.66667	0.32960
all vs all	ethosuximide	0.63830	0.29855
all vs all	epinephrine	0.94872	0.33370
all vs all	nafcillin	0.84848	0.37562
all vs all	mycophenolate_mofetil	0.79365	0.40987
all vs all	pitavastatin	0.75000	0.30031
all vs all	moxonidine	0.68421	0.33122
all vs all	ketamine	0.64103	0.30108
all vs all	prednisolone	0.93750	0.34816
all vs all	oxandrolone	0.80488	0.33011
all vs all	oxytetracycline	0.98113	0.35046
all vs all	canrenone	0.92105	0.29810
all vs all	difenoxin	0.83333	0.33038
all vs all	dextromethorphan	0.93023	0.34798
all vs all	disopyramide	0.63636	0.32955
all vs all	talinolol	0.77419	0.37276
all vs all	alclometasone	0.91667	0.31929
all vs all	nepafenac	0.66667	0.29346
all vs all	ospemifene	0.56098	0.26006
all vs all	ethinyl_estradiol	0.97059	0.29766
all vs all	mepivacaine	0.87500	0.34485
all vs all	entecavir	0.78873	0.36882
all vs all	astemizole	0.74627	0.36860
all vs all	ciprofloxacin	0.93651	0.37386
all vs all	mesna	0.69444	0.15900
all vs all	tiotropium	0.79365	0.33936
all vs all	raloxifene	0.71667	0.37022
all vs all	abiraterone	0.75610	0.30378
all vs all	ubiquinol	1.00000	0.28193
all vs all	piribedil	0.69231	0.36289
all vs all	amprenavir	0.93976	0.35891
all vs all	etilefrine	0.72222	0.29861
all vs all	gabapentin	0.82759	0.28333
all vs all	sulbactam	0.76389	0.29231
all vs all	teicoplanin	0.87324	0.39827
all vs all	procainamide	0.74419	0.31397
all vs all	acitretin	0.82759	0.25497
all vs all	troglitazone	0.72632	0.35777
all vs all	magnesium_salicylate	0.82143	0.25229
all vs all	amantadine	0.81818	0.17924
all vs all	clocortolone	0.95745	0.31894
all vs all	topiramate	0.66216	0.29038
all vs all	estrogens	0.97059	0.30364
all vs all	primaquine	0.67308	0.34990
all vs all	cytarabine	0.95000	0.34760
all vs all	pentaerythritol	0.83333	0.19880
all vs all	aceclofenac	0.78378	0.31625
all vs all	propolis	0.77551	0.33184
all vs all	magnesium	1.00000	0.03276
all vs all	chlorzoxazone	0.72093	0.28070
all vs all	atovaquone	0.60000	0.26959
all vs all	ethionamide	0.56000	0.20255
all vs all	propoxyphene	0.70000	0.30292
all vs all	clotiazepam	0.80000	0.32007
all vs all	ixabepilone	0.63291	0.35433
all vs all	anagrelide	0.70312	0.33711
all vs all	terfenadine	0.88889	0.35691
all vs all	pipobroman	0.69388	0.30857
all vs all	heptaminol	0.55882	0.25470
all vs all	potassium_perchlorate	0.80952	0.12736
all vs all	aminosalicylic_acid	0.96429	0.28387
all vs all	prochlorperazine	0.91111	0.30515
all vs all	floxacillin	0.98507	0.33767
all vs all	aprepitant	0.73750	0.37939
all vs all	cromolyn	0.77500	0.31460
all vs all	azithromycin	0.87931	0.39589
all vs all	zinc_sulfate	0.92593	0.12099
all vs all	mannitol	1.00000	0.21142
all vs all	daclatasvir	0.83871	0.36620
all vs all	budesonide	0.94231	0.34477
all vs all	olaparib	0.71212	0.35089
all vs all	bromazepam	0.90698	0.29191
all vs all	tropisetron	0.85106	0.36509
all vs all	alverine	0.73529	0.25311
all vs all	pirenzepine	0.73438	0.37334
all vs all	boric_acid	0.73684	0.11851
all vs all	hydroquinidine	0.82000	0.38228
all vs all	ifosfamide	0.96154	0.33335
all vs all	flurandrenolide	0.98148	0.33791
all vs all	chloroxylenol	0.94737	0.20769
all vs all	calcium_carbonate,_precipitated	1.00000	0.12237
all vs all	ivabradine	0.74576	0.38873
all vs all	cefotiam	0.86747	0.37417
all vs all	tilidine	0.62222	0.31255
all vs all	insulin_detemir	0.94118	0.40445
all vs all	prilocaine	0.72093	0.30406
all vs all	calcium_glubionate	0.84211	0.28701
all vs all	imatinib	0.74603	0.35180
all vs all	dalfopristin	0.75581	0.37588
all vs all	gemifloxacin	0.76471	0.37363
all vs all	propantheline	0.72549	0.35735
all vs all	doxepin	0.88095	0.29977
all vs all	succinic_acid	0.75000	0.19736
all vs all	saquinavir	0.88060	0.41477
all vs all	periciazine	0.73214	0.34450
all vs all	quinine	0.95455	0.35763
all vs all	etifoxine	0.56452	0.29798
all vs all	etoposide	0.85714	0.33370
all vs all	lynestrenol	0.94118	0.26289
all vs all	docetaxel	0.96610	0.34584
all vs all	levoleucovorin	0.88889	0.35356
all vs all	hexachlorophene	0.82143	0.23855
all vs all	desflurane	0.90000	0.09485
all vs all	bromperidol	0.80000	0.34526
all vs all	benzalkonium	0.69697	0.25698
all vs all	natamycin	0.84615	0.34131
all vs all	miglustat	0.90000	0.37784
all vs all	leucovorin	0.88889	0.36942
all vs all	moclobemide	0.80392	0.35153
all vs all	dienogest	0.85000	0.31070
all vs all	folate	0.90323	0.34923
all vs all	sodium_iodide	1.00000	0.04405
all vs all	nicotine	0.69091	0.35888
all vs all	abarelix	0.88889	0.42561
all vs all	phenylpropanolamine	0.84211	0.21975
all vs all	bepotastine	0.83019	0.38285
all vs all	dimethindene	0.70492	0.37593
all vs all	paricalcitol	0.94737	0.30154
all vs all	methacholine	0.87879	0.25366
all vs all	olodaterol	0.81250	0.40053
all vs all	nitric_oxide	0.43750	0.07224
all vs all	solifenacin	0.70175	0.36382
all vs all	escitalopram	1.00000	0.32999
all vs all	chlorocresol	0.94737	0.20065
all vs all	tranexamic_acid	0.82143	0.25918
all vs all	clioquinol	0.96429	0.25168
all vs all	tolmetin	0.88095	0.34409
all vs all	mepenzolate	0.86538	0.36605
all vs all	warfarin	0.85714	0.30529
all vs all	dexpanthenol	1.00000	0.32044
all vs all	ajmaline	0.62903	0.36874
all vs all	nateglinide	0.63415	0.32903
all vs all	trimebutine	0.73077	0.35255
all vs all	opipramol	0.80769	0.34070
all vs all	omeprazole	1.00000	0.32944
all vs all	tegaserod	0.63793	0.32234
all vs all	piroxicam	0.95833	0.32607
all vs all	benzphetamine	0.87500	0.25153
all vs all	simethicone	0.37500	0.14485
all vs all	procarbazine	0.57143	0.25819
all vs all	palonosetron	0.75472	0.33723
all vs all	roxatidine	0.75385	0.40315
all vs all	tegafur	0.74627	0.33181
all vs all	valrubicin	0.76812	0.40302
all vs all	famotidine	0.64706	0.26768
all vs all	nitroglycerin	0.83333	0.21096
all vs all	nomegestrol	0.92105	0.30983
all vs all	josamycin	0.90909	0.37098
all vs all	fluocortolone	1.00000	0.32088
all vs all	apomorphine	0.78723	0.36617
all vs all	thiothixene	0.75000	0.30876
all vs all	ornithine	0.96296	0.25886
all vs all	piperacillin	0.77778	0.39299
all vs all	bosentan	0.81250	0.34608
all vs all	clotrimazole	0.70968	0.24399
all vs all	trolamine_salicylate	0.75510	0.35589
all vs all	ciclesonide	0.90566	0.34074
all vs all	manidipine	0.89706	0.34911
all vs all	carbetapentane	0.75439	0.36491
all vs all	iobitridol	0.94643	0.36319
all vs all	perhexiline	0.63636	0.24338
all vs all	anidulafungin	0.86486	0.42679
all vs all	eptifibatide	0.86301	0.37674
all vs all	terbutaline	0.91429	0.32067
all vs all	acetylcarnitine	0.87879	0.27418
all vs all	oxymorphone	0.93220	0.40471
all vs all	cefpodoxime	0.94872	0.35483
all vs all	vismodegib	0.77358	0.27245
all vs all	cefdinir	0.90411	0.32021
all vs all	potassium_iodide	1.00000	0.04405
all vs all	pridinol	0.94444	0.32369
all vs all	trimethoprim	0.69231	0.31450
all vs all	granisetron	0.64706	0.32739
all vs all	bisoprolol	0.88889	0.34867
all vs all	betahistine	0.66667	0.25745
all vs all	meglumine	0.68750	0.27294
all vs all	caspofungin	0.86486	0.41668
all vs all	flupenthixol	0.90566	0.32464
all vs all	cysteamine	0.65217	0.15851
all vs all	acetazolamide	0.89474	0.25273
all vs all	pirfenidone	0.78947	0.26836
all vs all	calcium_pyruvate	0.59677	0.28740
all vs all	morniflumate	0.76562	0.36530
all vs all	sulfanilamide	0.86364	0.20296
all vs all	zolpidem	0.68421	0.32350
all vs all	tapentadol	0.67500	0.28739
all vs all	dexmedetomidine	0.59259	0.21142
all vs all	prothipendyl	0.93182	0.30188
all vs all	retapamulin	0.72464	0.37705
all vs all	buflomedil	0.79167	0.37024
all vs all	cefditoren	0.90244	0.34693
all vs all	enoximone	0.61224	0.29127
all vs all	dexrazoxane	0.67273	0.37253
all vs all	lactose	0.94286	0.28837
all vs all	naproxen	0.86364	0.25678
all vs all	ifenprodil	0.72000	0.36128
all vs all	ganciclovir	0.88235	0.35567
all vs all	mesalamine	0.96429	0.28067
all vs all	probucol	0.62963	0.24271
all vs all	metaraminol	0.80952	0.25362
all vs all	levetiracetam	0.84444	0.33874
all vs all	cidofovir	0.70930	0.34557
all vs all	tiludronic_acid	0.74194	0.18501
all vs all	propylthiouracil	0.69091	0.27546
all vs all	beclomethasone	0.97959	0.33284
all vs all	butalbital	0.83673	0.30745
all vs all	niacin	0.57895	0.20991
all vs all	thiopental	0.86538	0.31660
all vs all	difluprednate	0.94000	0.33110
all vs all	mupirocin	0.82456	0.33539
all vs all	voriconazole	0.86000	0.33312
all vs all	benzbromarone	0.65789	0.28135
all vs all	hydrocortisone	0.93750	0.33626
all vs all	halcinonide	0.92727	0.33170
all vs all	chloropyramine	0.82500	0.29508
all vs all	emtricitabine	0.92308	0.33843
all vs all	bisacodyl	0.68571	0.29088
all vs all	droperidol	0.88333	0.36786
all vs all	thiabendazole	0.68966	0.17933
all vs all	levobupivacaine	1.00000	0.35633
all vs all	vinpocetine	0.67273	0.37150
all vs all	estropipate	0.71765	0.35707
all vs all	acrivastine	0.85366	0.34927
all vs all	mechlorethamine	0.56250	0.21678
all vs all	alogliptin	0.81690	0.36063
all vs all	estrogenic_substances	1.00000	0.29649
all vs all	cholesterol	0.94286	0.28055
all vs all	amifostine	0.60784	0.24438
all vs all	tadalafil	0.73913	0.39805
all vs all	silver_nitrate	0.54286	0.11701
all vs all	clomipramine	0.90244	0.30222
all vs all	decanoic_acid	0.86364	0.21459
all vs all	lecithin	0.79592	0.29041
all vs all	sodium_succinate	1.00000	0.18510
all vs all	adenine	0.72727	0.21647
all vs all	nilvadipine	0.90566	0.28762
all vs all	zonisamide	0.64062	0.26440
all vs all	prasugrel	0.80769	0.35779
all vs all	lenalidomide	0.88889	0.38051
all vs all	enalapril	0.87719	0.38876
all vs all	halobetasol	0.97826	0.32050
all vs all	nadolol	0.87755	0.36794
all vs all	ketoconazole	0.83784	0.40283
all vs all	mitoxantrone	0.75000	0.37380
all vs all	eribulin	0.73438	0.36349
all vs all	valproate	0.69444	0.23244
all vs all	valdecoxib	0.79365	0.25252
all vs all	85_strontium	1.00000	0.04759
all vs all	procyclidine	0.91892	0.32665
all vs all	magnesium_salt	0.72917	0.27281
train vs train	fluconazole	0.63934	0.31106
train vs train	calcifediol	0.92683	0.30410
train vs train	enoxacin	0.95385	0.38907
train vs train	digoxin	0.98039	0.34385
train vs train	potassium_chloride	1.00000	0.04783
train vs train	lithium_citrate	1.00000	0.20348
train vs train	nintedanib	0.79747	0.41292
train vs train	topotecan	0.79268	0.40503
train vs train	inosine_pranobex	0.78205	0.40668
train vs train	arginine	0.78788	0.25052
train vs train	bosutinib	0.83077	0.39012
train vs train	atazanavir	0.72000	0.37764
train vs train	dicyclomine	0.85000	0.31381
train vs train	urapidil	0.74359	0.39226
train vs train	pristinamycin	0.87654	0.43519
train vs train	venlafaxine	0.93023	0.34181
train vs train	ferric_hydroxide	0.81818	0.10661
train vs train	6-aminocaproic_acid	0.79310	0.25260
train vs train	levocetirizine	1.00000	0.35954
train vs train	lovastatin	0.93182	0.31841
train vs train	sevelamer	0.40541	0.19328
train vs train	terazosin	0.95588	0.39936
train vs train	alprenolol	0.81395	0.32945
train vs train	oxacillin	0.93939	0.34455
train vs train	fluprednidene	0.96000	0.32537
train vs train	treprostinil	0.79070	0.34726
train vs train	vigabatrin	0.65385	0.22210
train vs train	sertindole	0.85246	0.35156
train vs train	dexamethasone	0.86792	0.34549
train vs train	doripenem	0.73171	0.34280
train vs train	canrenoate	1.00000	0.32810
train vs train	norfloxacin	0.95385	0.39221
train vs train	nizatidine	0.53608	0.28773
train vs train	calcium_acetate	0.78947	0.15484
train vs train	diphenidol	0.87179	0.32067
train vs train	gonadorelin	0.94805	0.40741
train vs train	clonazepam	0.91228	0.30916
train vs train	ambenonium	0.66154	0.34692
train vs train	magnesium_hydroxide	0.72727	0.09621
train vs train	fleroxacin	0.96721	0.38361
train vs train	miglitol	0.66667	0.36134
train vs train	moxifloxacin	0.85526	0.40224
train vs train	celecoxib	0.79104	0.26130
train vs train	pyrimethamine	0.78571	0.25893
train vs train	thiamphenicol	0.69118	0.29670
train vs train	calcium_gluconate	1.00000	0.22536
train vs train	chloroxine	0.77778	0.25464
train vs train	meclofenamate	0.69444	0.26825
train vs train	calcium_carbonate	1.00000	0.12222
train vs train	glycerin	0.90909	0.19897
train vs train	loxoprofen	0.63889	0.28026
train vs train	mebeverine	0.78846	0.37637
train vs train	penbutolol	0.83673	0.34686
train vs train	conivaptan	0.68750	0.34716
train vs train	chlormadinone	0.95455	0.30451
train vs train	clozapine	0.88235	0.29895
train vs train	nabilone	0.77273	0.31740
train vs train	mometasone	0.97826	0.32800
train vs train	diphenoxylate	0.83721	0.32643
train vs train	promethazine	0.88372	0.28714
train vs train	citrulline	0.78378	0.27420
train vs train	pipemidate	0.91045	0.39042
train vs train	teriflunomide	0.56818	0.26931
train vs train	iothalamate	1.00000	0.29248
train vs train	glipizide	0.77333	0.32079
train vs train	lamotrigine	0.78947	0.23186
train vs train	isocarboxazid	0.58929	0.29738
train vs train	dronedarone	0.82895	0.36837
train vs train	nicergoline	0.74648	0.39318
train vs train	sodium_fluoride	0.75000	0.04536
train vs train	ioxaglate	0.73016	0.35673
train vs train	eflornithine	0.81250	0.26326
train vs train	dexchlorpheniramine	0.94118	0.28142
train vs train	megestrol	1.00000	0.29874
train vs train	levocabastine	0.67308	0.34766
train vs train	mitotane	0.66667	0.12916
train vs train	ethambutol	0.68293	0.28081
train vs train	esmolol	0.91111	0.35462
train vs train	ceftizoxime	0.92000	0.33999
train vs train	gemeprost	0.97500	0.31456
train vs train	bromhexine	0.64706	0.28929
train vs train	vitamin_d	1.00000	0.27634
train vs train	piretanide	0.77215	0.34502
train vs train	selenite	0.83333	0.10372
train vs train	tolvaptan	0.73016	0.39148
train vs train	sufentanil	0.71831	0.36599
train vs train	tiagabine	0.67241	0.34102
train vs train	coumarin	0.76923	0.22658
train vs train	tacrine	0.62963	0.24390
train vs train	erlotinib	0.74194	0.36087
train vs train	diosmin	0.93182	0.33081
train vs train	tolterodine	0.78049	0.32187
train vs train	allylestrenol	0.91429	0.26981
train vs train	methanol	0.78571	0.18396
train vs train	tacalcitol	1.00000	0.30826
train vs train	trifluridine	0.92308	0.36920
train vs train	zuclopenthixol	0.88679	0.31858
train vs train	rizatriptan	0.66667	0.30183
train vs train	phentolamine	0.69643	0.35463
train vs train	cholecalciferol	1.00000	0.27634
train vs train	risperidone	0.88889	0.34631
train vs train	dexketoprofen	1.00000	0.22219
train vs train	simvastatin	0.93182	0.32439
train vs train	alprazolam	0.97674	0.26254
train vs train	vitamin_d3	0.92683	0.30727
train vs train	ebastine	0.77551	0.35717
train vs train	irinotecan	0.79268	0.40927
train vs train	calcium_chloride	1.00000	0.04728
train vs train	etidronate	0.80769	0.17400
train vs train	encainide	0.73214	0.39256
train vs train	pemirolast	0.63934	0.27369
train vs train	eltrombopag	0.71186	0.35498
train vs train	cloxacillin	1.00000	0.34219
train vs train	methoxsalen	0.69697	0.27570
train vs train	piperazine	0.68571	0.23335
train vs train	lincomycin	0.95385	0.39188
train vs train	eprazinone	0.73469	0.35472
train vs train	benserazide	0.69643	0.33707
train vs train	mycophenolic_acid	0.88235	0.35061
train vs train	imiquimod	0.65306	0.28924
train vs train	salsalate	0.87500	0.26520
train vs train	amphotericin_b	1.00000	0.36424
train vs train	alfuzosin	0.81818	0.41848
train vs train	zolmitriptan	0.65672	0.37225
train vs train	vitamin_b6	1.00000	0.32373
train vs train	disulfiram	0.46154	0.18321
train vs train	cimetidine	0.58824	0.27742
train vs train	methotrexate	0.81667	0.38094
train vs train	carnitine	1.00000	0.27234
train vs train	glutathione	0.78947	0.29682
train vs train	moexipril	0.88333	0.42260
train vs train	sofosbuvir	0.71429	0.37225
train vs train	iloperidone	0.72368	0.38439
train vs train	fondaparinux	0.82192	0.32939
train vs train	talc	0.61905	0.11309
train vs train	nabumetone	0.59459	0.26531
train vs train	procaterol	0.75472	0.35252
train vs train	amcinonide	0.94444	0.33552
train vs train	vilazodone	0.77778	0.35592
train vs train	tenofovir_disoproxil	0.78571	0.35508
train vs train	carbidopa	0.80000	0.32374
train vs train	hyaluronate	0.76271	0.35827
train vs train	citicoline	0.74468	0.37126
train vs train	moxalactam	0.91566	0.36776
train vs train	timolol	0.72043	0.38649
train vs train	zoledronic_acid	0.67347	0.29938
train vs train	ambrisentan	0.58696	0.31872
train vs train	zanamivir	0.68750	0.33053
train vs train	dasatinib	0.70130	0.38267
train vs train	enzalutamide	0.63934	0.32074
train vs train	dipivefrin	0.76190	0.34746
train vs train	exenatide	0.92593	0.41003
train vs train	prednisone	1.00000	0.33693
train vs train	erdosteine	0.69767	0.32846
train vs train	linaclotide	0.88732	0.41477
train vs train	tixocortol	0.84783	0.33036
train vs train	mitomycin	0.75641	0.38237
train vs train	nitrazepam	0.91228	0.30302
train vs train	fosfomycin	0.67742	0.19838
train vs train	dexbrompheniramine	1.00000	0.27807
train vs train	adenosine_triphosphate	0.86486	0.35141
train vs train	cefpirome	0.90805	0.36962
train vs train	aldosterone	0.91111	0.32607
train vs train	perphenazine	0.90566	0.33093
train vs train	demecarium	0.78689	0.36815
train vs train	riociguat	0.69444	0.34832
train vs train	atracurium	1.00000	0.40515
train vs train	thioguanine	0.65854	0.21368
train vs train	sodium_phosphate,_monobasic	1.00000	0.13532
train vs train	glimepiride	0.77528	0.34878
train vs train	sunitinib	0.67568	0.37157
train vs train	degarelix	0.86747	0.41464
train vs train	aztreonam	0.68085	0.30028
train vs train	buserelin	0.96104	0.41443
train vs train	propafenone	0.82000	0.37181
train vs train	pizotyline	0.86667	0.27431
train vs train	theobromine	0.95652	0.33056
train vs train	isotretinoin	0.72727	0.31465
train vs train	minocycline	0.96491	0.35954
train vs train	hydromorphone	0.94231	0.38092
train vs train	galantamine	0.81818	0.36777
train vs train	thiotepa	0.46154	0.18871
train vs train	mifepristone	0.92308	0.34103
train vs train	desoximetasone	0.97826	0.32550
train vs train	sodium_bicarbonate	1.00000	0.13325
train vs train	duloxetine	0.75000	0.30686
train vs train	ethanol	1.00000	0.36880
train vs train	stanozolol	0.66667	0.33779
train vs train	dyphylline	0.86364	0.39647
train vs train	tetrazepam	0.84906	0.33210
train vs train	tropicamide	0.72500	0.33053
train vs train	hydrogen_peroxide	0.55556	0.09454
train vs train	docusate	0.80392	0.22694
train vs train	foscarnet	0.80769	0.17376
train vs train	desonide	0.90741	0.34080
train vs train	uracil	0.84211	0.25563
train vs train	methimazole	0.63636	0.20516
train vs train	sulfamethizole	0.81034	0.24363
train vs train	sulfadoxine	0.78571	0.31466
train vs train	magaldrate	0.96552	0.13603
train vs train	aliskiren	0.76923	0.39856
train vs train	pantethine	0.80769	0.33042
train vs train	amoxicillin	0.91379	0.33479
train vs train	meclizine	0.86111	0.28996
train vs train	lisinopril	0.84314	0.37565
train vs train	carboprost	0.97222	0.30428
train vs train	pentoxifylline	0.81159	0.38558
train vs train	fluvoxamine	0.66667	0.29715
train vs train	bromopride	0.96429	0.36639
train vs train	fosfestrol	0.63158	0.26668
train vs train	choline_fenofibrate	0.71930	0.35433
train vs train	acebutolol	0.79032	0.38204
train vs train	glycopyrrolate	0.77193	0.35274
train vs train	fenofibrate	0.70370	0.27489
train vs train	proparacaine	1.00000	0.37491
train vs train	indomethacin	0.81667	0.37536
train vs train	homatropine	0.87500	0.36350
train vs train	tacrolimus	0.92188	0.40142
train vs train	ornidazole	0.76562	0.30525
train vs train	propofol	1.00000	0.20665
train vs train	dextroamphetamine	0.63158	0.31035
train vs train	sulfinpyrazone	0.67797	0.31047
train vs train	diflunisal	0.74074	0.24916
train vs train	rilmenidine	0.49206	0.25414
train vs train	bupivacaine	0.95745	0.35502
train vs train	flurbiprofen	0.67857	0.21217
train vs train	icosapent_ethyl	0.95000	0.20326
train vs train	metopimazine	0.71264	0.33767
train vs train	hexamidine	1.00000	0.29203
train vs train	carbinoxamine	0.80488	0.32918
train vs train	dalfampridine	0.65217	0.18348
train vs train	estriol	0.80556	0.30920
train vs train	mizolastine	0.73913	0.36024
train vs train	ketotifen	0.86667	0.31955
train vs train	dinoprost	0.97222	0.29837
train vs train	tetracycline	0.96491	0.36164
train vs train	triptorelin	0.96104	0.41430
train vs train	lindane	0.66667	0.09151
train vs train	cetirizine	1.00000	0.35954
train vs train	dihydroergocryptine	0.79775	0.38288
train vs train	ethynodiol	0.94737	0.29299
train vs train	pomalidomide	0.90000	0.36854
train vs train	lubiprostone	0.76744	0.32208
train vs train	netilmicin	0.76667	0.37587
train vs train	tipranavir	0.64835	0.34091
train vs train	tramadol	0.93023	0.34945
train vs train	desipramine	0.85366	0.31055
train vs train	risedronate	0.89744	0.24804
train vs train	ranolazine	0.80597	0.42546
train vs train	perampanel	0.72500	0.27659
train vs train	nicardipine	0.86364	0.34286
train vs train	flopropione	0.73077	0.27188
train vs train	salmeterol	0.89583	0.35138
train vs train	hexetidine	0.64815	0.30284
train vs train	milnacipran	0.89744	0.28877
train vs train	valganciclovir	0.75676	0.38785
train vs train	bunazosin	0.85915	0.39392
train vs train	dimenhydrinate	0.78667	0.39868
train vs train	zinc_gluconate	0.93333	0.22472
train vs train	ethacrynate	0.60976	0.26109
train vs train	phenoxybenzamine	0.76744	0.31850
train vs train	aluminum_chloride	0.55000	0.13161
train vs train	meprobamate	0.67500	0.28986
train vs train	ingenol_mebutate	0.72549	0.28993
train vs train	glutamine	0.78947	0.28392
train vs train	idrocilamide	0.62222	0.29572
train vs train	hydrochlorothiazide	0.95312	0.28207
train vs train	almotriptan	0.83824	0.31810
train vs train	selenium_sulfide	1.00000	0.04293
train vs train	carbon_dioxide	0.55556	0.09863
train vs train	zopiclone	0.78667	0.38371
train vs train	chloroquine	0.83333	0.32280
train vs train	etodolac	0.61404	0.36269
train vs train	tiaprofenate	0.63636	0.22086
train vs train	cefoxitin	0.87143	0.37722
train vs train	glycyrrhizinate	1.00000	0.32789
train vs train	choline	0.73529	0.25179
train vs train	latanoprost	0.83333	0.31614
train vs train	cephradine	0.94828	0.34430
train vs train	pemetrexed	0.80882	0.37109
train vs train	ephedrine	1.00000	0.22830
train vs train	dapsone	0.69565	0.21382
train vs train	clenbuterol	0.89474	0.30002
train vs train	digitoxin	0.98039	0.34471
train vs train	cloxazolam	0.76923	0.37678
train vs train	ramelteon	0.63462	0.33292
train vs train	cilazapril	0.75758	0.40354
train vs train	propranolol	0.81818	0.33384
train vs train	tiopronin	0.67500	0.26947
train vs train	amlodipine	0.73333	0.36210
train vs train	dopamine	0.81250	0.29332
train vs train	acemetacin	0.81667	0.38154
train vs train	mebendazole	0.70588	0.31116
train vs train	doxazosin	0.95588	0.39638
train vs train	magnesium_gluconate	1.00000	0.22536
train vs train	loracarbef	0.83607	0.34261
train vs train	tazarotene	0.54717	0.29606
train vs train	aminoglutethimide	0.65385	0.34418
train vs train	panthenol	0.93182	0.32026
train vs train	triprolidine	0.77778	0.29507
train vs train	deferasirox	0.71186	0.32952
train vs train	malate	0.56250	0.30786
train vs train	oxazepam	1.00000	0.30353
train vs train	butorphanol	0.84906	0.36009
train vs train	cisatracurium	1.00000	0.40515
train vs train	dirithromycin	0.79412	0.41662
train vs train	monofluorophosphate	0.69565	0.11444
train vs train	sodium_tetradecyl_sulfate	0.80392	0.20803
train vs train	metronidazole	0.76562	0.33435
train vs train	emedastine	0.68254	0.34608
train vs train	umeclidinium	0.80952	0.33239
train vs train	deferoxamine	0.63462	0.29419
train vs train	piracetam	0.81250	0.33429
train vs train	repaglinide	0.78261	0.41659
train vs train	hydrotalcite	0.76471	0.14510
train vs train	etretinate	0.63415	0.26685
train vs train	mezlocillin	0.73864	0.34639
train vs train	potassium_citrate	1.00000	0.20348
train vs train	dihydroergotamine	0.97260	0.42827
train vs train	ropinirole	0.71698	0.35914
train vs train	barium_sulfate	0.92857	0.12260
train vs train	acetic_acid	0.58333	0.13345
train vs train	dexlansoprazole	1.00000	0.32536
train vs train	tribenoside	0.64286	0.30943
train vs train	dimethyl_fumarate	0.61111	0.16689
train vs train	hyoscyamine	0.97872	0.38309
train vs train	ursodeoxycholate	1.00000	0.32890
train vs train	oxymetholone	0.89474	0.31365
train vs train	morphine	0.92157	0.36567
train vs train	sodium_chloride	1.00000	0.04783
train vs train	ascorbic_acid	0.75000	0.27644
train vs train	mosapride	0.80822	0.39827
train vs train	amezinium	0.71053	0.31122
train vs train	octreotide	0.92537	0.39857
