comparing_sets	compound_name	max_tc	mean_tc
all vs all	prasugrel	0.80769	0.35400
all vs all	dronedarone	0.82895	0.36246
all vs all	cladribine	0.90625	0.36596
all vs all	levosimendan	0.64407	0.29301
all vs all	fumarate	0.76667	0.35122
all vs all	hydroquinone	0.84615	0.19171
all vs all	macitentan	0.70652	0.34114
all vs all	perphenazine	0.90566	0.32768
all vs all	noscapine	0.77049	0.38086
all vs all	oxypertine	0.76119	0.39099
all vs all	ketoconazole	0.83784	0.39765
all vs all	manidipine	0.89706	0.34493
all vs all	nitroxoline	0.65385	0.26956
all vs all	vilazodone	0.77778	0.35184
all vs all	milrinone	0.72500	0.26378
all vs all	magnesium_salicylate	0.82143	0.25202
all vs all	hesperidin	0.93182	0.33346
all vs all	chlorambucil	0.80000	0.31011
all vs all	brinzolamide	0.80460	0.35329
all vs all	ammonium	0.80645	0.15599
all vs all	etilefrine	0.72222	0.29559
all vs all	levorphanol	0.93023	0.34242
all vs all	tetrazepam	0.84906	0.32887
all vs all	esmolol	0.91111	0.35175
all vs all	clorazepate	0.83333	0.31811
all vs all	amphotericin_b	1.00000	0.36149
all vs all	nafcillin	0.83333	0.37180
all vs all	cycloserine	0.77778	0.28487
all vs all	histamine	0.60526	0.24400
all vs all	nimodipine	0.86885	0.32440
all vs all	cefdinir	0.90411	0.31728
all vs all	althiazide	0.90278	0.29336
all vs all	probucol	0.62963	0.24184
all vs all	canrenone	0.92105	0.29585
all vs all	leflunomide	0.58491	0.27953
all vs all	vigabatrin	0.64286	0.22250
all vs all	sevoflurane	0.64286	0.13025
all vs all	midodrine	0.76471	0.36523
all vs all	topotecan	0.79268	0.39948
all vs all	clofazimine	0.61111	0.25745
all vs all	chloropyramine	0.82500	0.29166
all vs all	carbon_monoxide	0.50000	0.05571
all vs all	goserelin	0.91566	0.39139
all vs all	streptomycin	0.73333	0.35022
all vs all	tenoxicam	0.95890	0.32643
all vs all	mirtazapine	0.92105	0.29305
all vs all	valsartan	0.81159	0.37180
all vs all	atazanavir	0.73611	0.37255
all vs all	ibutilide	0.78873	0.32691
all vs all	acrivastine	0.85366	0.34500
all vs all	paclitaxel	0.85714	0.36389
all vs all	lanreotide	0.92537	0.38879
all vs all	sodium_bromide	1.00000	0.04608
all vs all	difluprednate	0.94000	0.32710
all vs all	floxuridine	0.95385	0.36088
all vs all	barium_sulfate	0.92857	0.12353
all vs all	calcium_chloride	1.00000	0.04923
all vs all	fosinopril	0.67188	0.37472
all vs all	dofetilide	0.82895	0.33989
all vs all	dolasetron	0.72549	0.36548
all vs all	etoricoxib	0.77358	0.24176
all vs all	flurandrenolide	0.98148	0.33358
all vs all	pipobroman	0.76744	0.30553
all vs all	potassium_bitartrate	0.95000	0.17453
all vs all	crotamiton	0.66667	0.26561
all vs all	levothyroxine	0.76923	0.31500
all vs all	olanzapine	0.78182	0.29607
all vs all	fenoxazoline	0.80392	0.33149
all vs all	hypericin	0.88000	0.27010
all vs all	zolmitriptan	0.65672	0.36834
all vs all	oxymetazoline	0.81250	0.34764
all vs all	anethole_trithione	0.45000	0.19409
all vs all	isopropyl_myristate	0.68000	0.21138
all vs all	danthron	0.88000	0.25275
all vs all	selegiline	0.87500	0.23199
all vs all	gonadorelin	0.94805	0.40019
all vs all	mazindol	0.65625	0.32392
all vs all	arsenic_trioxide	0.00000	0.00000
all vs all	hexetidine	0.66000	0.30089
all vs all	amifostine	0.60784	0.24182
all vs all	isoetharine	0.71053	0.31023
all vs all	dobesilic_acid	0.86667	0.21764
all vs all	valganciclovir	0.91549	0.38105
all vs all	isopropyl_alcohol	0.47059	0.11832
all vs all	tirofiban	0.74026	0.35783
all vs all	bepotastine	0.83019	0.37770
all vs all	amorolfine	0.67391	0.30490
all vs all	dothiepin	0.82857	0.25633
all vs all	stanozolol	0.66667	0.33523
all vs all	folate	0.90323	0.34602
all vs all	cephaloridine	0.82353	0.35448
all vs all	rimexolone	0.87500	0.30697
all vs all	erdosteine	0.69767	0.32556
all vs all	sodium_succinate	1.00000	0.18554
all vs all	morphine	0.92157	0.36297
all vs all	eptifibatide	0.86301	0.37198
all vs all	carisoprodol	0.94872	0.28985
all vs all	zinc_chloride	0.75000	0.04800
all vs all	methotrexate	0.87692	0.37560
all vs all	quetiapine	0.75000	0.33058
all vs all	vortioxetine	0.68627	0.30183
all vs all	guanethidine	0.65116	0.25038
all vs all	iopromide	0.94643	0.36445
all vs all	pantothenate	0.86000	0.31896
all vs all	trazodone	0.80000	0.32534
all vs all	doxylamine	0.82222	0.33786
all vs all	flunisolide	0.98148	0.32809
all vs all	norgestrel	1.00000	0.28638
all vs all	finasteride	0.80392	0.34064
all vs all	colistin	0.93651	0.37790
all vs all	doxycycline	0.98113	0.34581
all vs all	probenecid	0.69118	0.29127
all vs all	potassium_sodium_tartrate	0.95000	0.17377
all vs all	mitoxantrone	0.75000	0.36850
all vs all	mepenzolate	0.86538	0.36180
all vs all	tryptophan	0.62857	0.29433
all vs all	zuclopenthixol	0.90566	0.31602
all vs all	azilsartan	0.65217	0.34545
all vs all	calcium_phosphate	0.65957	0.31509
all vs all	toremifene	0.88095	0.31176
all vs all	bazedoxifene	0.71667	0.38660
all vs all	calcium_aspartate	0.76667	0.21805
all vs all	dequalinium	0.72000	0.32499
all vs all	trimeprazine	0.70690	0.35271
all vs all	tetracaine	0.75556	0.33538
all vs all	benperidol	0.85000	0.37368
all vs all	aspirin	0.86957	0.25737
all vs all	nifuroxazide	0.68750	0.28218
all vs all	fexofenadine	0.88889	0.37246
all vs all	acamprosate	0.73077	0.26478
all vs all	phenobarbital	0.82609	0.31560
all vs all	vismodegib	0.77358	0.27161
all vs all	phenol	0.84615	0.16693
all vs all	phenelzine	0.65217	0.19905
all vs all	bethanechol	0.78261	0.27745
all vs all	chlorpropamide	0.88710	0.27261
all vs all	amisulpride	0.94805	0.37283
all vs all	pheniramine	0.87879	0.28027
all vs all	nitisinone	0.67925	0.26937
all vs all	fenfluramine	1.00000	0.23419
all vs all	romidepsin	0.67568	0.34169
all vs all	dicyclomine	0.76744	0.31333
all vs all	pseudoephedrine	1.00000	0.22879
all vs all	methyl_salicylate	0.86957	0.24891
all vs all	melphalan	0.80000	0.32104
all vs all	dextroamphetamine	0.75000	0.30944
all vs all	guanabenz	0.58974	0.17880
all vs all	dihydralazine	1.00000	0.21242
all vs all	lactulose	0.86842	0.29692
all vs all	nelfinavir	0.84286	0.40878
all vs all	succinate	1.00000	0.18554
all vs all	gemfibrozil	0.72093	0.31376
all vs all	somatostatin	0.90000	0.40011
all vs all	biperiden	0.92105	0.32853
all vs all	tranylcypromine	0.50000	0.19513
all vs all	methscopolamine	0.89062	0.35193
all vs all	iloperidone	0.74286	0.37988
all vs all	eletriptan	0.81818	0.32727
all vs all	bupropion	0.60000	0.21945
all vs all	trimethoprim	0.69231	0.31243
all vs all	vidarabine	1.00000	0.36118
all vs all	clidinium	0.86538	0.35211
all vs all	pentamidine	1.00000	0.29013
all vs all	busulfan	0.76087	0.20949
all vs all	famotidine	0.64706	0.26509
all vs all	mecysteine	0.74074	0.23433
all vs all	milnacipran	0.89744	0.28733
all vs all	indocyanine_green	0.68293	0.32352
all vs all	pristinamycin	0.87654	0.42883
all vs all	durapatite	0.80952	0.13504
all vs all	adenosine_triphosphate	0.86486	0.34588
all vs all	decitabine	0.88710	0.36110
all vs all	ciclesonide	0.90566	0.33658
all vs all	pimecrolimus	0.89706	0.39813
all vs all	meprednisone	0.97778	0.32885
all vs all	tyramine	0.79310	0.26046
all vs all	calcium_glycerophosphate	0.64583	0.21197
all vs all	glutamate	0.87097	0.24808
all vs all	alfuzosin	0.81818	0.41176
all vs all	pridinol	0.94444	0.31896
all vs all	lithium_citrate	1.00000	0.20426
all vs all	etretinate	0.82759	0.26661
all vs all	almotriptan	0.83824	0.31423
all vs all	nimesulide	0.70588	0.26910
all vs all	caffeine	0.95652	0.32228
all vs all	dimethyl_fumarate	0.61111	0.16760
all vs all	pyrimethamine	0.78571	0.25599
all vs all	magaldrate	0.96552	0.13635
all vs all	cevimeline	0.65385	0.30475
all vs all	butylscopolamine	0.90909	0.38239
all vs all	molindone	0.73438	0.40181
all vs all	capsaicin	0.74510	0.36462
all vs all	prednicarbate	0.93750	0.33026
all vs all	potassium_bicarbonate	1.00000	0.13474
all vs all	hydroxyzine	0.91667	0.33981
all vs all	tramazoline	0.79070	0.27124
all vs all	eicosapentaenoate	0.90909	0.20541
all vs all	meropenem	0.83582	0.35072
all vs all	aminolevulinate	0.60000	0.26552
all vs all	telaprevir	0.78571	0.38293
all vs all	biclotymol	0.82143	0.26096
all vs all	hyoscyamine	0.97872	0.38034
all vs all	memantine	0.81818	0.20590
all vs all	pamidronate	0.93023	0.24843
all vs all	acetaminophen	0.68889	0.33751
all vs all	aprepitant	0.73750	0.37463
all vs all	guaiacolsulfonate	0.86667	0.22999
all vs all	ifenprodil	0.71429	0.35650
all vs all	dextromoramide	0.86538	0.36450
all vs all	nitazoxanide	0.67606	0.30789
all vs all	ascorbic_acid	0.83333	0.27478
all vs all	hydrochloric_acid	0.75000	0.03927
all vs all	meglumine	0.68750	0.27017
all vs all	progesterone	1.00000	0.26649
all vs all	theophylline	0.89231	0.38943
all vs all	acetohexamide	0.79365	0.27474
all vs all	floxacillin	0.98507	0.33477
all vs all	oseltamivir	0.66667	0.34425
all vs all	quinate	0.73810	0.31960
all vs all	eszopiclone	1.00000	0.37836
all vs all	propylene_glycol	0.68182	0.18840
all vs all	cholecalciferol	1.00000	0.27663
all vs all	potassium_acetate	1.00000	0.12550
all vs all	mechlorethamine	0.56250	0.21469
all vs all	nomegestrol	0.92105	0.30712
all vs all	carglumic_acid	0.83333	0.26414
all vs all	metopimazine	0.71264	0.33276
all vs all	lidocaine	0.74419	0.31237
all vs all	tolcapone	0.70175	0.29026
all vs all	bambuterol	0.75410	0.36256
all vs all	triamterene	0.78947	0.23318
all vs all	levonorgestrel	1.00000	0.28638
all vs all	domperidone	0.89655	0.36711
all vs all	pantethine	0.80769	0.32561
all vs all	lansoprazole	1.00000	0.32192
all vs all	moexipril	0.88333	0.41738
all vs all	tyrosine	0.84375	0.29267
all vs all	fondaparinux	0.82192	0.32484
all vs all	linagliptin	0.80000	0.38174
all vs all	doripenem	0.73171	0.33656
all vs all	pramipexole	0.63265	0.28479
all vs all	ethambutol	0.68293	0.27867
all vs all	telbivudine	0.95238	0.37175
all vs all	pimobendan	0.64407	0.33490
all vs all	rosiglitazone	0.75000	0.38514
all vs all	spiramycin	0.90909	0.38403
all vs all	diphenoxylate	0.83721	0.32520
all vs all	sildenafil	0.95556	0.35852
all vs all	zinc_acetate	0.80000	0.17356
all vs all	mephenesin	0.90625	0.28657
all vs all	gabapentin	0.82759	0.28009
all vs all	flavoxate	0.79365	0.37778
all vs all	dydrogesterone	1.00000	0.26649
all vs all	pimozide	0.89655	0.34672
all vs all	albendazole	0.70588	0.30121
all vs all	treosulfan	0.76087	0.23085
all vs all	rutin	0.95349	0.32237
all vs all	cefpodoxime	0.94872	0.35083
all vs all	nilutamide	0.70423	0.30571
all vs all	carbocysteine	0.76667	0.26434
all vs all	cefuroxime	0.87342	0.34486
all vs all	chlordiazepoxide	0.69231	0.29221
all vs all	meclizine	0.86111	0.28851
all vs all	ofloxacin	1.00000	0.38118
all vs all	docusate	0.80392	0.22596
all vs all	dexfenfluramine	1.00000	0.23419
all vs all	vinorelbine	0.91892	0.41418
all vs all	abiraterone	0.75610	0.30094
all vs all	altretamine	0.61905	0.23103
all vs all	digoxin	0.98039	0.34189
all vs all	dexbrompheniramine	1.00000	0.27659
all vs all	lapatinib	0.72727	0.35937
all vs all	fleroxacin	0.96721	0.37931
all vs all	trimebutine	0.73077	0.34957
all vs all	vinpocetine	0.71930	0.36703
all vs all	plerixafor	0.65116	0.27945
all vs all	uracil	0.84211	0.25383
all vs all	candesartan	0.68056	0.35519
all vs all	bepridil	0.71429	0.33357
all vs all	ebastine	0.78261	0.35617
all vs all	procaterol	0.75472	0.35002
all vs all	clemastine	0.72727	0.34766
all vs all	isosorbide	0.75000	0.26152
all vs all	cefotetan	0.90476	0.34970
all vs all	sotalol	0.72727	0.28965
all vs all	diltiazem	0.70588	0.37809
all vs all	hydroxyurea	0.61905	0.17738
all vs all	estramustine	0.67188	0.38352
all vs all	sodium_tetradecyl_sulfate	0.80392	0.20789
all vs all	oxprenolol	0.84444	0.33162
all vs all	panthenol	1.00000	0.31663
all vs all	disulfiram	0.51515	0.18262
all vs all	acetone	0.40000	0.13324
all vs all	vinburnine	0.76364	0.36317
all vs all	potassium_citrate	1.00000	0.20426
all vs all	alogliptin	0.81690	0.35685
all vs all	simvastatin	0.93182	0.32365
all vs all	tannic_acid	0.81579	0.30278
all vs all	teduglutide	0.97222	0.38087
all vs all	terazosin	0.95588	0.39356
all vs all	nalbuphine	0.94545	0.37611
all vs all	netilmicin	0.79310	0.37184
all vs all	aceclofenac	0.78378	0.31391
all vs all	dalfopristin	0.75581	0.37089
all vs all	nelarabine	0.89062	0.37209
all vs all	lornoxicam	0.94667	0.32468
all vs all	armodafinil	1.00000	0.25109
all vs all	fentanyl	0.71429	0.32239
all vs all	pentaerythritol	0.83333	0.19845
all vs all	suprofen	1.00000	0.22118
all vs all	amlodipine	0.73333	0.35850
all vs all	bunazosin	0.85915	0.38862
all vs all	micafungin	0.76667	0.37713
all vs all	promestriene	0.80000	0.30434
all vs all	clevidipine	0.85417	0.32594
all vs all	tigecycline	0.84848	0.38836
all vs all	oxatomide	0.87037	0.35328
all vs all	estropipate	0.71765	0.35289
all vs all	ambenonium	0.66154	0.34326
all vs all	amobarbital	0.86538	0.33729
all vs all	tiaprofenate	1.00000	0.22118
all vs all	amphotericin	1.00000	0.36149
all vs all	hydrochlorothiazide	0.95312	0.27755
all vs all	nitric_oxide	0.43750	0.07317
all vs all	aspartate	1.00000	0.30334
all vs all	methylene_blue	0.60870	0.27702
all vs all	fluorescein	0.85714	0.27332
all vs all	ticarcillin	0.98077	0.32673
all vs all	methylphenidate	0.96875	0.30980
all vs all	dihydroergotamine	0.97260	0.42198
all vs all	sodium_acetate	1.00000	0.12550
all vs all	telithromycin	0.84615	0.41008
all vs all	acetic_acid	0.58333	0.13427
all vs all	furazolidone	0.78788	0.30678
all vs all	mitomycin	0.75641	0.37705
all vs all	dihydroergocryptine	0.79775	0.37643
all vs all	allylestrenol	0.91429	0.26984
all vs all	sirolimus	0.93750	0.40581
all vs all	clonidine	0.92683	0.25936
all vs all	phenylbutazone	0.68000	0.32565
all vs all	ivabradine	0.74576	0.38417
all vs all	magnesium_gluconate	1.00000	0.22458
all vs all	carmustine	0.87500	0.24869
all vs all	loteprednol_etabonate	0.92157	0.32162
all vs all	levomilnacipran	0.89744	0.29068
all vs all	benazepril	0.81667	0.40182
all vs all	lanatoside_c	0.98182	0.35600
all vs all	benfluorex	0.66667	0.31886
all vs all	cyamemazine	0.86047	0.27795
all vs all	ajmaline	0.62903	0.36518
all vs all	clobazam	0.80392	0.32656
all vs all	dobutamine	0.78049	0.35158
all vs all	tolmetin	0.88095	0.34197
all vs all	fesoterodine	0.78049	0.35617
all vs all	telavancin	0.79545	0.39364
all vs all	meclofenamate	0.81818	0.26714
all vs all	cysteamine	0.63158	0.15724
all vs all	diosmin	0.95349	0.32874
all vs all	cilostazol	0.71642	0.36082
all vs all	carazolol	0.95455	0.35296
all vs all	hydroflumethiazide	0.95312	0.27672
all vs all	methotrimeprazine	0.80851	0.32913
all vs all	miglustat	0.90000	0.37243
all vs all	hexamidine	1.00000	0.29013
all vs all	oxolamine	0.65000	0.30688
all vs all	zofenopril	0.76000	0.34877
all vs all	digitoxin	0.98039	0.34293
all vs all	canagliflozin	0.75472	0.30760
all vs all	inamrinone	0.67742	0.32950
all vs all	phenindione	0.82609	0.21817
all vs all	lorazepam	1.00000	0.30017
all vs all	doxazosin	0.95588	0.39077
all vs all	copper_sulfate	1.00000	0.12296
all vs all	tiopronin	0.78788	0.26782
all vs all	enalapril	0.87719	0.38413
all vs all	indoramin	0.77778	0.34345
all vs all	umeclidinium	0.80952	0.33115
all vs all	roxithromycin	0.79167	0.37041
all vs all	leucovorin	0.88889	0.36523
all vs all	eprazinone	0.74468	0.35278
all vs all	vitamin_d	1.00000	0.27663
all vs all	abarelix	0.88889	0.41982
all vs all	brivudine	0.95238	0.35956
all vs all	enalaprilat	0.84615	0.36888
all vs all	buprenorphine	0.84848	0.39563
all vs all	sulbactam	0.76389	0.29050
all vs all	ipriflavone	0.74286	0.26800
all vs all	neostigmine	0.74419	0.28913
all vs all	galantamine	0.81818	0.36507
all vs all	dexlansoprazole	1.00000	0.32192
all vs all	raltegravir	0.68605	0.36325
all vs all	cefotaxime	0.94872	0.34886
all vs all	carbidopa	0.80000	0.32074
all vs all	empagliflozin	0.85106	0.31034
all vs all	adapalene	0.72414	0.26866
all vs all	tofacitinib	0.78947	0.35447
all vs all	manganese	0.60000	0.07734
all vs all	dipivefrin	0.80000	0.34509
all vs all	pemirolast	0.63934	0.27093
all vs all	piperacillin	0.77778	0.38809
all vs all	lumefantrine	0.75510	0.32284
all vs all	temazepam	1.00000	0.31749
all vs all	nefazodone	0.82278	0.36260
all vs all	fluocortolone	1.00000	0.31723
all vs all	levoleucovorin	0.88889	0.35002
all vs all	medigoxin	0.96154	0.34354
all vs all	fludarabine	0.86486	0.34650
all vs all	vindesine	0.94805	0.42977
all vs all	molsidomine	0.67470	0.33508
all vs all	amoxicillin	0.91379	0.33128
all vs all	mephenytoin	0.78431	0.33681
all vs all	sodium_phosphate,_monobasic	1.00000	0.13588
all vs all	phosphoric_acid	0.80952	0.13404
all vs all	sobrerol	0.67647	0.24831
all vs all	beta_carotene	0.72000	0.16993
all vs all	sodium_iodide	1.00000	0.04591
all vs all	treprostinil	0.79070	0.34485
all vs all	methaqualone	0.77778	0.30036
all vs all	torsemide	0.77419	0.27526
all vs all	penicillin_v	0.88889	0.39533
all vs all	minoxidil	0.63235	0.29897
all vs all	oxycodone	0.93220	0.39451
all vs all	methazolamide	0.80952	0.25405
all vs all	clomiphene	0.81818	0.31028
all vs all	ipratropium	0.85455	0.36897
all vs all	metaxalone	0.63462	0.34151
all vs all	nabumetone	0.70370	0.26555
all vs all	foscarnet	0.80769	0.17297
all vs all	dimenhydrinate	0.80000	0.39306
all vs all	thioridazine	0.91304	0.31169
all vs all	benztropine	0.84091	0.32793
all vs all	urapidil	0.81690	0.38696
all vs all	cytosine	0.95000	0.34558
all vs all	carbinoxamine	0.82222	0.32717
all vs all	butoconazole	0.89189	0.25739
all vs all	eflornithine	0.83871	0.26147
all vs all	rivastigmine	0.73810	0.31015
all vs all	sulfacetamide	0.77358	0.23555
all vs all	sorbitol	1.00000	0.21002
all vs all	phenylbutyrate	0.57895	0.27075
all vs all	pirarubicin	0.91667	0.40032
all vs all	econazole	1.00000	0.30583
all vs all	diethylstilbestrol	0.63158	0.24568
all vs all	coenzyme_a	0.76238	0.39338
all vs all	lutein	0.80435	0.28039
all vs all	bisacodyl	0.68571	0.28960
all vs all	captan	0.54545	0.26027
all vs all	quinine	0.95455	0.35318
all vs all	cimetidine	0.60000	0.27424
all vs all	ledipasvir	0.80597	0.36625
all vs all	sodium_selenate	0.89474	0.12599
all vs all	ceftizoxime	0.92000	0.33453
all vs all	etoposide	0.85714	0.33045
all vs all	roflumilast	0.69091	0.31740
all vs all	doxepin	0.88095	0.29623
all vs all	methyldopate	0.76087	0.34311
all vs all	maltose	0.94286	0.29291
all vs all	docetaxel	0.96610	0.34275
all vs all	thiamine	0.64384	0.33252
all vs all	methyltestosterone	1.00000	0.29403
train vs train	glutathione	0.78947	0.29177
train vs train	ticagrelor	0.66316	0.36410
train vs train	gluconate	0.67857	0.23131
train vs train	dexketoprofen	1.00000	0.22141
train vs train	atovaquone	0.60000	0.26813
train vs train	brimonidine	0.77083	0.27903
train vs train	tropicamide	0.72500	0.32693
train vs train	bortezomib	0.58571	0.31770
train vs train	droxidopa	0.80645	0.28739
train vs train	dihydrotachysterol	0.96970	0.27147
train vs train	methylsulfonylmethane	0.68293	0.33069
train vs train	ceritinib	0.68478	0.33627
train vs train	trifluridine	0.95385	0.36310
train vs train	azithromycin	0.87931	0.38950
train vs train	daclatasvir	0.68421	0.36139
train vs train	phenylpropanolamine	0.84211	0.21876
train vs train	rimantadine	0.66667	0.17923
train vs train	felbamate	0.67500	0.28102
train vs train	cephalothin	0.87143	0.36585
train vs train	ergonovine	0.85714	0.38237
train vs train	benzthiazide	0.90278	0.29752
train vs train	loracarbef	0.83607	0.33886
train vs train	methylfolic_acid	0.87692	0.38361
train vs train	isocarboxazid	0.61017	0.29241
train vs train	potassium_nitrate	0.91304	0.11901
train vs train	phentermine	0.70000	0.20175
train vs train	nystatin	0.98000	0.36168
train vs train	acetylcysteine	0.73333	0.26187
train vs train	methimazole	0.63636	0.20459
train vs train	alfacalcidol	0.97368	0.29527
train vs train	famciclovir	0.71642	0.35518
train vs train	norgestimate	0.68000	0.30234
train vs train	aluminum_phosphate	0.80000	0.11744
train vs train	lincomycin	0.95385	0.38575
train vs train	stavudine	0.81818	0.35140
train vs train	cetostearyl_alcohol	1.00000	0.19714
train vs train	bezafibrate	0.65000	0.34790
train vs train	piracetam	0.84444	0.33096
train vs train	felbinac	0.60000	0.20705
train vs train	spirapril	0.86441	0.38972
train vs train	mephobarbital	0.84000	0.33779
train vs train	ixabepilone	0.63291	0.35031
train vs train	metipranolol	0.91111	0.35281
train vs train	penbutolol	0.83673	0.34200
train vs train	sodium_citrate	0.87500	0.19358
train vs train	aclidinium	0.72881	0.35208
train vs train	tolbutamide	0.75000	0.28086
train vs train	lormetazepam	0.82000	0.31826
train vs train	cefatrizine	0.87179	0.33489
train vs train	lorcaserin	0.59524	0.24190
train vs train	ibuprofen	0.56000	0.22482
train vs train	opipramol	0.80769	0.33526
train vs train	fluvoxamine	0.52632	0.29311
train vs train	trolamine_salicylate	0.75510	0.34913
train vs train	bromperidol	0.85714	0.34004
train vs train	pentoxifylline	0.81159	0.38063
train vs train	deferasirox	0.71186	0.32543
train vs train	niacin	0.57895	0.20905
train vs train	daptomycin	0.84932	0.41522
train vs train	deferoxamine	0.63462	0.28891
train vs train	etifoxine	0.56452	0.29643
train vs train	pantothenic_acid	0.93182	0.31943
train vs train	dabigatran	0.76712	0.38224
train vs train	85_strontium	1.00000	0.05018
train vs train	sulfur_hexafluoride	0.42857	0.07312
train vs train	sodium_phosphate,_dibasic	0.95238	0.13520
train vs train	proparacaine	1.00000	0.37052
train vs train	ospemifene	0.56098	0.25582
train vs train	lubiprostone	0.76744	0.31949
train vs train	penicillin	0.87500	0.38459
train vs train	methohexital	0.84000	0.31839
train vs train	reboxetine	0.71698	0.34965
train vs train	brompheniramine	0.94118	0.27782
train vs train	escitalopram	1.00000	0.32588
train vs train	cyclobenzaprine	0.96667	0.25064
train vs train	demeclocycline	0.96667	0.35105
train vs train	sulfamethoxazole	0.81034	0.25272
train vs train	thiethylperazine	0.93182	0.30425
train vs train	retapamulin	0.72464	0.37128
train vs train	dacarbazine	0.69643	0.27215
train vs train	desmopressin	0.90000	0.37592
train vs train	desonide	0.94231	0.33759
train vs train	medazepam	0.85106	0.28031
train vs train	lithium_acetate	0.65385	0.30527
train vs train	amyl_nitrite	0.58140	0.21303
train vs train	haloperidol	0.80000	0.36820
train vs train	betahistine	0.59459	0.25558
train vs train	aprindine	0.73529	0.29014
train vs train	ziconotide	0.85057	0.37919
train vs train	ethacrynate	0.56818	0.25917
train vs train	praziquantel	0.80000	0.34395
train vs train	diphenhydramine	0.91176	0.29562
train vs train	sulfadoxine	0.81250	0.30844
train vs train	6-aminocaproic_acid	0.79310	0.24971
train vs train	nonoxynol-9	0.79412	0.29433
train vs train	nicergoline	0.74648	0.38958
train vs train	scopolamine	0.79365	0.35819
train vs train	pizotyline	0.86667	0.27365
train vs train	aliskiren	0.76923	0.39170
train vs train	estriol	0.88889	0.30746
train vs train	sulfinpyrazone	0.57534	0.30556
train vs train	ioxaglate	0.73016	0.35154
train vs train	metformin	0.54545	0.16683
train vs train	daunorubicin	1.00000	0.37027
train vs train	pemetrexed	0.80882	0.36421
train vs train	promazine	0.93182	0.30074
train vs train	lithium	0.66667	0.03457
train vs train	nepafenac	0.66667	0.29245
train vs train	dipyrone	0.65217	0.31650
train vs train	tetrahydrozoline	0.81081	0.26281
train vs train	ornidazole	0.76562	0.30060
train vs train	cabergoline	0.72152	0.37391
train vs train	ondansetron	0.76923	0.34873
train vs train	methanol	0.78571	0.18313
train vs train	oxazepam	0.83333	0.30114
train vs train	cyproheptadine	0.82500	0.26975
train vs train	aminophylline	0.80303	0.37965
train vs train	leuprolide	0.97368	0.40233
train vs train	buflomedil	0.79167	0.36459
train vs train	emedastine	0.68254	0.34154
train vs train	sulfamethazine	0.96078	0.25210
train vs train	sapropterin	0.72308	0.35083
train vs train	cicletanine	0.67500	0.30703
train vs train	alosetron	0.76923	0.37201
train vs train	magnesium_sulfate	0.93103	0.13659
train vs train	fosfestrol	0.51163	0.26342
train vs train	physostigmine	0.68254	0.35972
train vs train	isometheptene	0.59091	0.18137
train vs train	carnitine	1.00000	0.27055
train vs train	maprotiline	0.81250	0.26632
train vs train	tetrofosmin	0.67742	0.21856
train vs train	butabarbital	0.95745	0.32055
train vs train	cefpirome	0.90805	0.36225
train vs train	methocarbamol	0.81818	0.33485
train vs train	bupivacaine	1.00000	0.35228
train vs train	cystine	0.66667	0.25315
train vs train	tegaserod	0.63793	0.31804
train vs train	levomethadyl	0.88571	0.31160
train vs train	iobitridol	0.94643	0.35918
train vs train	meloxicam	0.95890	0.32866
train vs train	medrogestone	0.93750	0.26638
train vs train	levobupivacaine	1.00000	0.35228
train vs train	papaverine	0.67442	0.30776
train vs train	citrulline	0.78378	0.26945
train vs train	cefmetazole	0.87952	0.36116
train vs train	ciprofibrate	0.71429	0.24856
train vs train	fenoprofen	0.86364	0.23992
train vs train	zomepirac	0.66667	0.34018
train vs train	tiotropium	0.75000	0.33487
train vs train	pralidoxime	0.61364	0.23826
train vs train	cloxacillin	1.00000	0.33701
train vs train	sertindole	0.79365	0.34775
train vs train	dexmethylphenidate	0.61765	0.31330
train vs train	vardenafil	0.75789	0.35835
train vs train	dexrazoxane	0.67273	0.36796
train vs train	chlorocresol	0.73913	0.20102
train vs train	vilanterol	0.89583	0.34342
train vs train	pregabalin	0.66667	0.24667
train vs train	clothiapine	0.88235	0.28446
train vs train	josamycin	0.85455	0.36557
train vs train	oxcarbazepine	0.87500	0.29850
train vs train	doxorubicin_liposome	0.94915	0.37968
train vs train	cinacalcet	0.65714	0.25150
train vs train	alclometasone	0.91667	0.31583
train vs train	temsirolimus	0.93939	0.40268
train vs train	folic_acid	0.90323	0.35986
train vs train	magnesium_hydroxide	0.81818	0.09752
train vs train	pipecuronium	0.91667	0.37496
train vs train	thiopental	0.86538	0.31363
train vs train	duloxetine	0.75000	0.30451
train vs train	trimipramine	0.89474	0.28835
train vs train	inosine	0.91803	0.36588
train vs train	tocainide	0.65789	0.24655
train vs train	ceftriaxone	0.88235	0.34582
train vs train	kanamycin	0.95833	0.34629
train vs train	distigmine	0.75000	0.38304
train vs train	pitavastatin	0.75000	0.29867
train vs train	epinephrine	0.94872	0.32943
train vs train	letrozole	0.75000	0.21182
train vs train	gestodene	0.94444	0.28040
train vs train	fludrocortisone	0.96000	0.32937
train vs train	hexachlorophene	0.80000	0.23813
train vs train	creatinine	0.65517	0.30355
train vs train	prilocaine	0.70588	0.30173
train vs train	ramipril	0.96296	0.38178
train vs train	azelate	0.75000	0.40280
train vs train	hydrotalcite	0.76471	0.14433
train vs train	sodium_phosphate	1.00000	0.12734
