comparing_sets	compound_name	max_tc	mean_tc
all vs all	desloratadine	0.60714	0.26624
all vs all	sultamicillin	0.83099	0.33795
all vs all	hypochlorite	0.63636	0.07051
all vs all	methocarbamol	0.81818	0.34085
all vs all	aspartic_acid	0.80000	0.24968
all vs all	indigo	0.61224	0.30078
all vs all	aminopyrine	0.88636	0.29317
all vs all	lenvatinib	0.78947	0.34229
all vs all	duloxetine	0.75000	0.30656
all vs all	leucovorin	0.88889	0.36890
all vs all	vilanterol	0.89583	0.34843
all vs all	bexarotene	0.73333	0.24915
all vs all	ampicillin	0.91379	0.33663
all vs all	emtricitabine	0.92308	0.33816
all vs all	thiamine	0.64384	0.33395
all vs all	glutamate	0.87097	0.24958
all vs all	chlorothiazide	0.91935	0.27000
all vs all	sofosbuvir	0.71429	0.37046
all vs all	etilefrine	0.81250	0.29752
all vs all	terfenadine	0.88889	0.35340
all vs all	nitrogen	0.42857	0.06050
all vs all	etifoxine	0.56452	0.29720
all vs all	cefoperazone	0.86207	0.37716
all vs all	mometasone	0.97826	0.32852
all vs all	selenium	1.00000	0.04252
all vs all	idelalisib	0.70909	0.32853
all vs all	lamotrigine	0.78947	0.23036
all vs all	pinaverium	0.73134	0.36417
all vs all	zinc_chloride	0.75000	0.04709
all vs all	entecavir	0.78873	0.36828
all vs all	fusidate	0.82979	0.32257
all vs all	ofloxacin	1.00000	0.38408
all vs all	ciprofibrate	0.64706	0.25101
all vs all	clotrimazole	0.72973	0.24322
all vs all	dobesilic_acid	0.86667	0.21875
all vs all	thiocolchicoside	0.70492	0.36855
all vs all	levetiracetam	0.84444	0.33699
all vs all	gabapentin	0.82759	0.28169
all vs all	danazol	0.72000	0.31206
all vs all	dyclonine	0.88636	0.35169
all vs all	enoximone	0.61224	0.29200
all vs all	terazosin	0.95588	0.39718
all vs all	cefazolin	0.86747	0.35533
all vs all	dofetilide	0.82895	0.34181
all vs all	norfloxacin	0.95385	0.38976
all vs all	donepezil	0.79167	0.37306
all vs all	doripenem	0.73171	0.33948
all vs all	calcium_carbonate	1.00000	0.12346
all vs all	penicillin	0.88889	0.38907
all vs all	trifluridine	0.95385	0.36778
all vs all	sincalide	0.75789	0.37312
all vs all	lutein	0.80435	0.28164
all vs all	nitazoxanide	0.67606	0.31001
all vs all	guanfacine	0.63043	0.24883
all vs all	candesartan	0.68056	0.35762
all vs all	zanamivir	0.68750	0.33004
all vs all	amitriptyline	0.96667	0.25260
all vs all	piracetam	0.84444	0.33360
all vs all	methyldopate	0.76087	0.34630
all vs all	iopromide	0.94643	0.36744
all vs all	troxerutin	0.89130	0.34208
all vs all	arsenic_trioxide	0.00000	0.00000
all vs all	dihydroergocryptine	0.96667	0.37990
all vs all	erythromycin	0.88136	0.38395
all vs all	niacin	0.57895	0.21048
all vs all	milrinone	0.72500	0.26507
all vs all	silver_nitrate	0.54286	0.11700
all vs all	oxacillin	0.93939	0.34289
all vs all	dexmethylphenidate	0.96875	0.31592
all vs all	ethenzamide	0.75758	0.29667
all vs all	clioquinol	0.96429	0.25263
all vs all	deferiprone	0.56604	0.29420
all vs all	fenoldopam	0.71698	0.32784
all vs all	ammonium	0.80645	0.15532
all vs all	oxcarbazepine	0.78378	0.29952
all vs all	bezafibrate	0.65000	0.35168
all vs all	urapidil	0.81690	0.38987
all vs all	diflucortolone	1.00000	0.31958
all vs all	clobazam	0.80392	0.32789
all vs all	halcinonide	0.92727	0.33043
all vs all	telavancin	0.79545	0.39817
all vs all	pentoxifylline	0.81159	0.38269
all vs all	eicosapentaenoate	0.66667	0.20590
all vs all	loperamide	0.76786	0.38252
all vs all	procainamide	0.74419	0.31068
all vs all	acetaminophen	0.68889	0.34097
all vs all	althiazide	0.90278	0.29533
all vs all	orphenadrine	0.91176	0.31015
all vs all	pancuronium	1.00000	0.38626
all vs all	hydralazine	1.00000	0.21339
all vs all	trimethoprim	0.69231	0.31519
all vs all	lithium_citrate	1.00000	0.20551
all vs all	tioconazole	0.88636	0.29232
all vs all	glutathione	0.85714	0.29633
all vs all	melatonin	0.67308	0.35623
all vs all	torsemide	0.74194	0.27621
all vs all	plerixafor	0.68571	0.28038
all vs all	acetylcarnitine	0.87879	0.27296
all vs all	metronidazole	0.76562	0.33080
all vs all	atosiban	0.93056	0.40459
all vs all	vidarabine	1.00000	0.36518
all vs all	cetrorelix	0.96203	0.39774
all vs all	methyclothiazide	0.84932	0.30921
all vs all	chlormadinone	0.95455	0.30544
all vs all	magnesium_lactate	1.00000	0.18646
all vs all	perhexiline	0.63636	0.24069
all vs all	docetaxel	0.96610	0.34614
all vs all	kanamycin	0.95833	0.35261
all vs all	chlormezanone	0.63077	0.30766
all vs all	nitisinone	0.67925	0.27024
all vs all	monofluorophosphate	0.73913	0.11415
all vs all	quinapril	0.88333	0.40219
all vs all	prothionamide	0.91667	0.21403
all vs all	bortezomib	0.58571	0.32024
all vs all	colchicine	0.70492	0.32148
all vs all	pantothenate	0.84000	0.32157
all vs all	cysteine	0.75000	0.22978
all vs all	fluoxymesterone	0.90909	0.30475
all vs all	quinupristin	0.94937	0.42549
all vs all	ribavirin	0.85246	0.34514
all vs all	perampanel	0.78947	0.27622
all vs all	macitentan	0.70652	0.34424
all vs all	tryptophan	0.73333	0.29634
all vs all	iodoform	0.57143	0.04422
all vs all	mycophenolate_mofetil	0.79365	0.40742
all vs all	methandrostenolone	1.00000	0.29506
all vs all	ketotifen	0.86667	0.31919
all vs all	fluorescein	0.85714	0.27635
all vs all	prazosin	0.95522	0.38997
all vs all	telithromycin	0.84615	0.41330
all vs all	milnacipran	0.89744	0.28712
all vs all	magnesium_phosphate	0.81818	0.14203
all vs all	doxylamine	0.82222	0.33842
all vs all	doxorubicin_liposome	0.94915	0.38625
all vs all	droxidopa	0.80645	0.29166
all vs all	cyclophosphamide	0.96154	0.32305
all vs all	zinc_oxide	0.62500	0.05901
all vs all	flupirtine	0.88000	0.31864
all vs all	niacinamide	0.87500	0.22248
all vs all	tyrosine	0.84375	0.29519
all vs all	lenalidomide	0.88889	0.37947
all vs all	cefotaxime	0.94872	0.35207
all vs all	butylscopolamine	0.90909	0.38475
all vs all	pramoxine	0.88636	0.35585
all vs all	omeprazole	1.00000	0.32925
all vs all	sorafenib	1.00000	0.33097
all vs all	abiraterone	0.75610	0.30233
all vs all	alverine	0.73529	0.24902
all vs all	trifluoperazine	0.88000	0.30755
all vs all	nevirapine	0.70909	0.30056
all vs all	nandrolone	0.94444	0.29218
all vs all	dasabuvir	0.75581	0.33135
all vs all	carbamazepine	0.78378	0.25323
all vs all	ajmaline	0.62903	0.36716
all vs all	penicillamine	0.64286	0.21448
all vs all	verapamil	0.78846	0.35546
all vs all	brimonidine	0.82609	0.27888
all vs all	ganirelix	0.96203	0.40298
all vs all	nalmefene	0.91525	0.37484
all vs all	everolimus	0.93939	0.41511
all vs all	benzthiazide	0.90278	0.29932
all vs all	oxandrolone	0.80488	0.32850
all vs all	vinpocetine	0.71930	0.36829
all vs all	iodixanol	0.92453	0.36550
all vs all	methoxamine	0.72414	0.29345
all vs all	promegestone	0.93939	0.27575
all vs all	desoximetasone	0.97826	0.32555
all vs all	acetylcysteine	0.78788	0.26538
all vs all	potassium_aspartate	0.87097	0.24802
all vs all	pregabalin	0.66667	0.24917
all vs all	altretamine	0.61905	0.23081
all vs all	sulfinpyrazone	0.67797	0.30762
all vs all	imipenem	0.76056	0.35823
all vs all	tenoxicam	0.95890	0.32909
all vs all	dapagliflozin	0.85106	0.30639
all vs all	vildagliptin	0.71186	0.37725
all vs all	aceclofenac	0.78378	0.31678
all vs all	clorazepic_acid	1.00000	0.32118
all vs all	bisacodyl	0.68571	0.29173
all vs all	aspartame	0.76923	0.31920
all vs all	phenolphthalein	0.66667	0.27118
all vs all	nizatidine	0.53608	0.28454
all vs all	pioglitazone	0.75000	0.36115
all vs all	amoxapine	0.85714	0.31859
all vs all	promestriene	0.80000	0.30557
all vs all	nifuroxazide	0.66667	0.28419
all vs all	tacalcitol	1.00000	0.30893
all vs all	tiopronin	0.78788	0.26940
all vs all	ertapenem	0.83582	0.37174
all vs all	amezinium	0.71053	0.30902
all vs all	amphotericin_b	1.00000	0.36560
all vs all	esomeprazole	1.00000	0.32925
all vs all	anethole_trithione	0.45000	0.19523
all vs all	ivermectin	0.85000	0.35116
all vs all	atomoxetine	0.78947	0.31231
all vs all	calcipotriene	0.90244	0.29425
all vs all	hesperidin	0.93182	0.33746
all vs all	sulpiride	0.89024	0.35985
all vs all	decitabine	0.88710	0.36483
all vs all	acetic_acid	0.58333	0.13469
all vs all	chlorambucil	0.80000	0.31115
all vs all	desipramine	0.85366	0.30764
all vs all	alprenolol	0.95122	0.32960
all vs all	diclofenac	0.80000	0.28098
all vs all	clavulanate	0.61290	0.31846
all vs all	difluprednate	0.94000	0.32956
all vs all	dipyrone	0.65217	0.31921
all vs all	guanidine	0.58333	0.11275
all vs all	salmeterol	0.89583	0.35166
all vs all	carbinoxamine	0.82222	0.32806
all vs all	pirenzepine	0.73438	0.37096
all vs all	benzethonium	0.76471	0.33539
all vs all	sevelamer	0.40541	0.19380
all vs all	benzonatate	0.74468	0.33118
all vs all	esmolol	0.91111	0.35459
all vs all	lactitol	0.91429	0.28484
all vs all	dexchlorpheniramine	0.94118	0.27951
all vs all	carglumic_acid	0.83333	0.26611
all vs all	timolol	0.72043	0.38339
all vs all	prednisone	1.00000	0.33704
all vs all	pralatrexate	0.81667	0.34067
all vs all	urea	0.57895	0.15246
all vs all	tolperisone	0.72093	0.30976
all vs all	sulfadiazine	0.88679	0.24018
all vs all	cefadroxil	0.96552	0.35211
all vs all	oxymetazoline	0.81250	0.34950
all vs all	proguanil	0.57143	0.18938
all vs all	felodipine	0.85417	0.30991
all vs all	hydromorphone	0.94231	0.38110
all vs all	cyproterone	0.95455	0.29804
all vs all	trihexyphenidyl	0.94444	0.32158
all vs all	cholesterol	0.94286	0.27909
all vs all	loxoprofen	0.63889	0.28166
all vs all	hydrogen_peroxide	0.55556	0.09440
all vs all	synephrine	0.87500	0.29168
all vs all	minoxidil	0.63235	0.30040
all vs all	lansoprazole	1.00000	0.32408
all vs all	bamifylline	0.82667	0.40666
all vs all	pamidronate	0.93023	0.24952
all vs all	carbimazole	0.64583	0.28118
all vs all	histrelin	0.97368	0.40845
all vs all	molsidomine	0.67470	0.33698
all vs all	loteprednol_etabonate	0.92157	0.32384
all vs all	demeclocycline	0.96667	0.35456
all vs all	trospium	0.72881	0.35532
all vs all	nebivolol	0.70909	0.33542
all vs all	abarelix	0.88889	0.42417
all vs all	buflomedil	0.79167	0.36796
all vs all	lithium	0.66667	0.03342
all vs all	benproperine	0.79070	0.35269
all vs all	dolasetron	0.72549	0.36792
all vs all	linaclotide	0.88732	0.41203
all vs all	calcium	1.00000	0.03300
all vs all	mitomycin	0.75641	0.38047
all vs all	vitamin_d3	0.92683	0.30820
all vs all	oxypertine	0.76119	0.39324
all vs all	pristinamycin	0.94937	0.43325
all vs all	ibutilide	0.78873	0.32783
all vs all	mivacurium	0.95000	0.40677
all vs all	folate	0.90323	0.34927
all vs all	methoxyphenamine	0.80645	0.28015
all vs all	clothiapine	0.88235	0.28319
all vs all	tolazamide	0.91304	0.29682
all vs all	haloperidol	0.80000	0.37275
all vs all	cabergoline	0.72152	0.37605
all vs all	phenazopyridine	0.76316	0.22053
all vs all	pirbuterol	0.74468	0.36492
all vs all	trimeprazine	0.70690	0.35518
all vs all	periciazine	0.73214	0.34224
all vs all	adenosine_triphosphate	0.86486	0.34933
all vs all	fenofibrate	0.70000	0.27675
all vs all	ergotamine	0.92000	0.41735
all vs all	diethylstilbestrol	0.63158	0.24674
all vs all	idarubicin	0.96154	0.37455
all vs all	vinburnine	0.76364	0.36424
all vs all	triptorelin	0.96104	0.41132
all vs all	medroxyprogesterone	1.00000	0.30009
all vs all	bendamustine	0.66667	0.36876
all vs all	glycopyrronium	0.70000	0.33431
all vs all	letrozole	0.75000	0.21024
all vs all	indapamide	0.84286	0.29479
all vs all	procaterol	0.75472	0.35281
all vs all	tartrate	0.65714	0.27817
all vs all	neostigmine	0.74419	0.28986
all vs all	maltose	0.94286	0.29633
all vs all	insulin_detemir	0.94118	0.40280
all vs all	citicoline	0.74468	0.36868
all vs all	mepivacaine	0.87500	0.34207
all vs all	piperidolate	0.81818	0.35521
all vs all	daunorubicin	1.00000	0.37617
all vs all	amsacrine	0.78571	0.30825
all vs all	sulbactam	0.76389	0.29220
all vs all	deflazacort	0.77419	0.37026
all vs all	riluzole	0.51064	0.25745
all vs all	pindolol	0.81818	0.34676
all vs all	bicarbonate_ion	0.62500	0.14095
all vs all	tiotropium	0.75000	0.33879
all vs all	glucose	0.96667	0.27242
all vs all	meglumine	0.68750	0.27240
all vs all	tramadol	0.93023	0.34959
all vs all	pentostatin	0.80882	0.36775
all vs all	mizolastine	0.80000	0.35718
all vs all	estramustine	0.67188	0.38567
all vs all	cetirizine	1.00000	0.35912
all vs all	roflumilast	0.69091	0.32046
all vs all	estradiol	0.82500	0.32338
all vs all	pivampicillin	0.83607	0.35085
all vs all	lurasidone	0.76812	0.33674
all vs all	nitroglycerin	0.83333	0.21064
all vs all	zonisamide	0.64062	0.26365
all vs all	betamethasone	0.95833	0.32764
all vs all	oxprenolol	0.95122	0.33444
all vs all	cefatrizine	0.87179	0.33932
all vs all	calcium_ascorbate	0.75000	0.27100
all vs all	dutasteride	0.80392	0.35226
all vs all	domperidone	0.89655	0.36931
all vs all	sotalol	0.72727	0.29062
all vs all	pholcodine	0.84483	0.39963
all vs all	dihydroergotoxine	0.96667	0.38028
all vs all	pyridoxine	1.00000	0.32423
all vs all	chloroxylenol	0.94737	0.20868
all vs all	ursodeoxycholate	1.00000	0.32980
all vs all	brinzolamide	0.80460	0.35558
all vs all	carisoprodol	0.94872	0.29081
all vs all	erdosteine	0.69767	0.32870
all vs all	glycyrrhizic_acid	1.00000	0.32966
all vs all	pasireotide	0.75000	0.40700
all vs all	meropenem	0.83582	0.35359
all vs all	pentazocine	0.79592	0.35420
all vs all	prazepam	0.92000	0.31854
all vs all	rotigotine	0.62963	0.33675
all vs all	theophylline	0.89231	0.39239
all vs all	zileuton	0.61905	0.25472
all vs all	omacetaxine	1.00000	0.40775
all vs all	dihydrocodeine	0.91379	0.38908
all vs all	picosulfate_sodium	0.59701	0.24120
all vs all	ticlopidine	0.75556	0.27099
all vs all	trepibutone	0.71053	0.31446
all vs all	azilsartan	0.65217	0.34796
all vs all	budesonide	0.94231	0.34317
all vs all	naphazoline	0.81081	0.26885
all vs all	lubiprostone	0.76744	0.32296
all vs all	doxepin	0.84091	0.29661
all vs all	naloxone	0.92982	0.39349
all vs all	diatrizoate	0.91429	0.29031
all vs all	barium	0.84615	0.11628
all vs all	potassium_bitartrate	0.72000	0.17552
all vs all	hydrocortisone	0.93750	0.33468
all vs all	ritonavir	0.86301	0.38010
all vs all	chlorotrianisene	0.66667	0.23112
all vs all	epinephrine	0.94872	0.33445
all vs all	betaine	0.87500	0.25054
all vs all	metoprolol	0.88636	0.34081
all vs all	medazepam	0.85106	0.27802
all vs all	lomitapide	0.74603	0.36241
all vs all	valdecoxib	0.79365	0.25232
all vs all	dexketoprofen	1.00000	0.22349
all vs all	aclidinium	0.72881	0.35727
all vs all	spironolactone	0.87805	0.29698
all vs all	alizapride	0.69444	0.37063
all vs all	podofilox	0.85106	0.31627
all vs all	risedronic_acid	0.89744	0.25529
all vs all	ambenonium	0.66154	0.34442
all vs all	diphenhydramine	0.91176	0.29711
all vs all	streptomycin	0.73333	0.35414
train vs train	chlorpromazine	0.91111	0.30059
train vs train	raltegravir	0.68605	0.36584
train vs train	etomidate	0.71111	0.31934
train vs train	copper_sulfate	1.00000	0.12219
train vs train	itraconazole	0.89024	0.38544
train vs train	thymol	1.00000	0.20725
train vs train	remifentanil	0.75410	0.37965
train vs train	sodium_fluoride	0.75000	0.04802
train vs train	adapalene	0.72414	0.26829
train vs train	estazolam	0.95238	0.24901
train vs train	nisoldipine	0.92727	0.30504
train vs train	ceftriaxone	0.89157	0.34927
train vs train	levomilnacipran	0.55102	0.29050
train vs train	epirubicin	1.00000	0.38829
train vs train	fluocinonide	0.94444	0.32605
train vs train	buserelin	0.93671	0.40921
train vs train	fluoxetine	0.71429	0.29585
train vs train	pirarubicin	0.91667	0.40169
train vs train	eszopiclone	1.00000	0.38033
train vs train	teriflunomide	0.57500	0.26770
train vs train	dicumarol	0.81081	0.29486
train vs train	85_strontium	1.00000	0.04987
train vs train	primaquine	0.63333	0.34575
train vs train	metolazone	0.78873	0.30423
train vs train	levodopa	0.88889	0.31394
train vs train	vincristine	0.97260	0.43515
train vs train	buspirone	0.75472	0.35982
train vs train	felbinac	0.63158	0.20885
train vs train	sulfamethizole	0.89474	0.23918
train vs train	pomalidomide	0.90000	0.36549
train vs train	spirapril	0.87719	0.39297
train vs train	proparacaine	0.77083	0.37188
train vs train	sodium_succinate	1.00000	0.18545
train vs train	latanoprost	0.83333	0.31456
train vs train	dexlansoprazole	0.86154	0.32201
train vs train	sodium_phosphate	1.00000	0.12822
train vs train	apomorphine	0.78723	0.36164
train vs train	bifonazole	0.58333	0.21939
train vs train	artemether	0.84444	0.29447
train vs train	troglitazone	0.72632	0.35514
train vs train	potassium_acetate	1.00000	0.12524
train vs train	prednicarbate	0.92000	0.33012
train vs train	febuxostat	0.65385	0.31167
train vs train	flunisolide	0.98148	0.32919
train vs train	6-aminocaproic_acid	0.79310	0.25158
train vs train	ticagrelor	0.66316	0.36758
train vs train	eprazinone	0.72549	0.35311
train vs train	sapropterin	0.72308	0.35206
train vs train	drospirenone	0.92105	0.27881
train vs train	almotriptan	0.83824	0.31415
train vs train	magnesium_salt	0.71739	0.27110
train vs train	vinblastine	0.97260	0.43189
train vs train	roxatidine	0.75385	0.39811
train vs train	pipecuronium	0.91667	0.37643
train vs train	triclosan	0.80000	0.22140
train vs train	rivaroxaban	0.85294	0.37360
train vs train	methoxyflurane	0.83333	0.11567
train vs train	tetracycline	0.96491	0.35882
train vs train	quazepam	0.74074	0.26704
train vs train	lacosamide	0.65079	0.33478
train vs train	calcium_chloride	1.00000	0.04987
train vs train	halazepam	0.82692	0.32461
train vs train	mefruside	0.68354	0.31657
train vs train	nitric_oxide	0.43750	0.07271
train vs train	rifampin	0.81176	0.40145
train vs train	butenafine	0.92593	0.24132
train vs train	trametinib	0.84722	0.32522
train vs train	mosapride	0.80822	0.39507
train vs train	clebopride	0.82353	0.38473
train vs train	aluminum_hydroxide	0.81818	0.10784
train vs train	iothalamic_acid	1.00000	0.29101
train vs train	nimodipine	0.86885	0.32546
train vs train	fomepizole	0.50000	0.15594
train vs train	fosphenytoin	0.67532	0.35111
train vs train	cefotetan	0.90476	0.35142
train vs train	iloprost	0.83333	0.29399
train vs train	tetrazepam	0.84906	0.33017
train vs train	calcitonin	0.93827	0.38914
train vs train	charcoal	1.00000	0.03036
train vs train	reboxetine	0.93333	0.35169
train vs train	cabazitaxel	0.85714	0.34659
train vs train	isosorbide	0.75000	0.26160
train vs train	magnesium_glutamate	0.76667	0.36065
train vs train	delavirdine	0.72152	0.34024
train vs train	ketorolac	0.63636	0.32018
train vs train	quercetin	0.73810	0.26872
train vs train	clonidine	0.92683	0.26032
train vs train	cephalothin	0.87143	0.36877
train vs train	clobutinol	0.67391	0.28888
train vs train	trazodone	0.80000	0.32718
train vs train	morphine	0.92157	0.36292
train vs train	doxazosin	0.85915	0.39274
train vs train	crotamiton	0.66667	0.26507
train vs train	eprosartan	0.70492	0.35449
train vs train	ciclopirox	0.60000	0.27073
train vs train	thiotepa	0.46154	0.18692
train vs train	menthol	0.66667	0.23795
train vs train	creatinine	0.65517	0.30384
train vs train	vindesine	0.94805	0.43187
train vs train	strontium-89	1.00000	0.04987
train vs train	guaifenesin	0.90625	0.29058
train vs train	vancomycin	0.87324	0.39816
train vs train	ebastine	0.78261	0.35538
train vs train	fondaparinux	0.82192	0.32564
train vs train	flufenamic_acid	0.80000	0.26326
train vs train	lysine	0.96296	0.26214
train vs train	elvitegravir	0.70667	0.36895
train vs train	indacaterol	0.72727	0.38405
train vs train	isradipine	0.69492	0.30759
train vs train	entacapone	0.68254	0.32343
train vs train	folic_acid	0.87692	0.36224
train vs train	mercaptopurine	0.65625	0.19196
train vs train	dextroamphetamine	0.75000	0.31008
train vs train	lisinopril	0.84314	0.37185
train vs train	doxorubicin	1.00000	0.38829
train vs train	eplerenone	0.84091	0.29658
train vs train	telbivudine	0.95238	0.37351
train vs train	cefmetazole	0.90476	0.36429
train vs train	goserelin	0.91566	0.39355
train vs train	bivalirudin	0.90909	0.40345
train vs train	ioxaglate	0.72581	0.35394
train vs train	pipobroman	0.76744	0.30576
train vs train	procyclidine	0.89744	0.32103
train vs train	tolmetin	0.63636	0.34098
train vs train	olanzapine	0.77778	0.29720
train vs train	thioridazine	0.91304	0.31251
train vs train	cloprednol	0.97959	0.32833
train vs train	propantheline	0.71698	0.35338
train vs train	sulfasalazine	0.75342	0.29453
train vs train	ethyl_loflazepate	0.81132	0.33308
train vs train	tolcapone	0.70175	0.29036
train vs train	alfuzosin	0.78205	0.41364
train vs train	rilpivirine	0.71429	0.23897
train vs train	methyldopa	0.88889	0.33168
train vs train	oxazepam	1.00000	0.30187
train vs train	rosuvastatin	0.66667	0.32477
train vs train	zuclopenthixol	0.90566	0.31798
train vs train	tazarotene	0.54717	0.29575
train vs train	bromopride	0.96429	0.36267
train vs train	chlormethiazole	0.44898	0.20281
train vs train	ixabepilone	0.63291	0.35136
train vs train	thiamylal	0.85185	0.30731
train vs train	erlotinib	0.74194	0.35784
train vs train	almitrine	0.71739	0.28725
train vs train	piroxicam	0.91892	0.32465
train vs train	enflurane	1.00000	0.09880
train vs train	methyltestosterone	0.94444	0.29273
train vs train	cabozantinib	0.72131	0.34609
train vs train	famotidine	0.64706	0.26554
train vs train	lithium_acetate	0.65385	0.30619
train vs train	frovatriptan	0.59259	0.29843
train vs train	nateglinide	0.63636	0.32656
train vs train	clobetasol	0.97826	0.32357
train vs train	reproterol	0.81944	0.41946
train vs train	dacarbazine	0.69643	0.27252
train vs train	glycopyrrolate	0.78571	0.34953
train vs train	dobutamine	0.78049	0.35137
train vs train	natamycin	0.84615	0.33927
train vs train	bambuterol	0.75410	0.36254
train vs train	molindone	0.73611	0.40197
train vs train	iothalamate	1.00000	0.29101
train vs train	romidepsin	0.67568	0.34245
train vs train	amlexanox	0.71429	0.35035
train vs train	nilutamide	0.70423	0.30654
train vs train	alendronate	0.69643	0.24605
train vs train	magnesium_hydroxide	0.72727	0.09766
train vs train	meclocycline	0.90164	0.34094
train vs train	lecithin	0.79592	0.28760
train vs train	prochlorperazine	0.91111	0.30330
train vs train	vitamin_b6	0.83784	0.32097
train vs train	chlortetracycline	0.93333	0.35550
train vs train	methylsulfonylmethane	0.68293	0.33240
train vs train	carbenicillin	0.98077	0.33833
train vs train	formoterol	0.88235	0.37082
train vs train	tulobuterol	0.89474	0.29072
train vs train	lofepramine	0.82979	0.33450
train vs train	diflunisal	0.74074	0.24958
train vs train	levosimendan	0.64407	0.29449
train vs train	methysergide	0.95082	0.37930
train vs train	ketoconazole	0.83784	0.39982
train vs train	aspartate	1.00000	0.30347
train vs train	canrenoate	1.00000	0.32631
train vs train	chondroitin_sulfates	0.82192	0.33827
train vs train	ziprasidone	0.70588	0.34079
train vs train	aluminum_phosphate	0.80000	0.11795
train vs train	lumefantrine	0.75510	0.32365
train vs train	cyproheptadine	0.82500	0.26881
train vs train	daunorubicin_liposomal	0.86207	0.37241
train vs train	streptozocin	0.65333	0.33090
train vs train	trimipramine	0.89474	0.28762
train vs train	lopinavir	0.79221	0.41612
train vs train	nicotine	0.69091	0.35634
train vs train	granisetron	0.64706	0.32556
train vs train	adenine	0.72727	0.21591
train vs train	albendazole	0.70588	0.30172
train vs train	pergolide	0.66071	0.32977
train vs train	dactinomycin	0.81176	0.39798
train vs train	reserpine	0.80556	0.40973
train vs train	ziconotide	0.82143	0.38230
train vs train	sodium_citrate	0.95652	0.19654
train vs train	nitrous_oxide	0.43750	0.08879
train vs train	mupirocin	0.82456	0.33183
train vs train	phenol	0.84615	0.16636
train vs train	dothiepin	0.82857	0.25624
train vs train	sildenafil	0.95556	0.35978
train vs train	prilocaine	0.72093	0.30223
train vs train	phenoxybenzamine	0.76744	0.31621
train vs train	tilidine	0.62222	0.30986
train vs train	thioguanine	0.70270	0.21180
train vs train	heptaminol	0.54545	0.25279
train vs train	pitavastatin	0.75000	0.30007
train vs train	enalaprilat	0.84615	0.36953
train vs train	flumazenil	0.72603	0.36689
train vs train	fluocinolone	0.97959	0.32126
train vs train	eltrombopag	0.71186	0.35082
train vs train	pravastatin	0.85714	0.32432
train vs train	dimenhydrinate	0.78667	0.39505
train vs train	gemifloxacin	0.76471	0.37147
train vs train	darunavir	1.00000	0.36396
train vs train	norethandrolone	0.91892	0.29946
train vs train	fluvoxamine	0.66667	0.29516
train vs train	nedocromil	0.66216	0.38098
train vs train	succinylcholine	0.70588	0.29712
train vs train	manganese	0.60000	0.07797
train vs train	alfacalcidol	0.97368	0.29536
train vs train	regadenoson	0.88406	0.36775
train vs train	amisulpride	0.94805	0.37342
train vs train	norgestrel	1.00000	0.28564
train vs train	losartan	0.72857	0.33775
train vs train	captopril	0.76000	0.33849
train vs train	hydrocodone	0.87037	0.37946
train vs train	vinorelbine	0.91892	0.41570
train vs train	boceprevir	0.71831	0.35465
train vs train	foscarnet	0.80769	0.17268
train vs train	chlorocresol	0.73913	0.20061
train vs train	acebutolol	0.79032	0.37790
train vs train	oxycodone	0.93220	0.39477
train vs train	probenecid	0.64865	0.29099
train vs train	uracil	0.84211	0.25357
train vs train	ipriflavone	0.74286	0.26800
train vs train	ibrutinib	0.76119	0.34528
train vs train	perindopril	0.92727	0.38282
train vs train	isoproterenol	0.90625	0.31702
train vs train	mezlocillin	0.74157	0.34085
train vs train	desflurane	0.90000	0.09676
train vs train	luteinizing_hormone	0.84524	0.39259
train vs train	dextran	0.91667	0.30256
train vs train	repaglinide	0.78261	0.41351
train vs train	bromfenac	0.66667	0.29943
train vs train	mitotane	0.66667	0.13055
train vs train	indomethacin	0.81667	0.37308
train vs train	mesna	0.69444	0.15859
train vs train	tofisopam	0.67442	0.29609
train vs train	canrenone	0.92105	0.29436
train vs train	cromolyn	0.77273	0.31273
train vs train	tenofovir_disoproxil	0.78571	0.35190
train vs train	gatifloxacin	0.88732	0.39403
train vs train	hydrotalcite	0.76471	0.14576
train vs train	temozolomide	0.79245	0.30852
train vs train	didanosine	0.78873	0.37436
train vs train	teriparatide	0.97222	0.38162
train vs train	trimethobenzamide	0.73214	0.37986
train vs train	lorazepam	1.00000	0.30187
train vs train	ceftaroline	0.79787	0.33179
train vs train	dibucaine	0.70833	0.38041
train vs train	glucosamine	0.80000	0.31263
train vs train	methohexital	0.84000	0.31858
train vs train	methazolamide	0.80952	0.25387
train vs train	naltrexone	0.94545	0.38434
train vs train	fingolimod	0.66667	0.31033
train vs train	topotecan	0.79268	0.40136
train vs train	dantrolene	0.95161	0.31247
train vs train	resveratrol	0.84211	0.22140
train vs train	galantamine	0.81818	0.36443
train vs train	benztropine	0.84091	0.32656
train vs train	tigecycline	0.84848	0.38964
train vs train	fluphenazine	0.90566	0.33361
train vs train	sulfacetamide	0.72414	0.23485
train vs train	quinidine	0.95455	0.34854
train vs train	mitoxantrone	0.71429	0.36996
train vs train	uric_acid	0.63265	0.28426
train vs train	bromazepam	0.90698	0.29140
train vs train	dicloxacillin	1.00000	0.33898
train vs train	tadalafil	0.73913	0.39451
train vs train	eptifibatide	0.86301	0.37328
train vs train	phenelzine	0.57143	0.19883
train vs train	alogliptin	0.76712	0.35785
