comparing_sets	compound_name	max_tc	mean_tc
all vs all	trametinib	0.62667	0.32830
all vs all	bromazepam	0.90698	0.29453
all vs all	ajmaline	0.65672	0.37042
all vs all	perhexiline	0.63636	0.24374
all vs all	benzonatate	0.74468	0.33294
all vs all	sulfamethizole	0.89474	0.24311
all vs all	ferrous_sulfate	0.92593	0.12088
all vs all	montelukast	0.64706	0.33825
all vs all	thioguanine	0.70270	0.21478
all vs all	esmolol	0.91111	0.35583
all vs all	eplerenone	0.84091	0.30001
all vs all	acetylcarnitine	0.85714	0.27307
all vs all	urapidil	0.81690	0.39413
all vs all	saquinavir	0.88060	0.41713
all vs all	mesna	1.00000	0.15900
all vs all	potassium_phosphate	1.00000	0.13339
all vs all	apremilast	0.77500	0.37120
all vs all	magnesium	1.00000	0.03197
all vs all	sodium_phosphate	1.00000	0.12625
all vs all	dextroamphetamine	0.75000	0.31210
all vs all	pravastatin	0.85714	0.32673
all vs all	desflurane	0.90000	0.09428
all vs all	anastrozole	0.66667	0.25884
all vs all	idarubicin	0.96154	0.37557
all vs all	dipyridamole	0.74545	0.36010
all vs all	trientine	0.65217	0.19565
all vs all	glipizide	0.77333	0.32095
all vs all	sultamicillin	0.76389	0.34067
all vs all	streptozocin	0.65333	0.33598
all vs all	camphor	0.85714	0.23716
all vs all	phenelzine	0.57143	0.20109
all vs all	methanol	0.61111	0.18400
all vs all	crotamiton	0.66667	0.26653
all vs all	nefazodone	0.82278	0.36913
all vs all	nandrolone	0.94444	0.29249
all vs all	flecainide	0.67188	0.37815
all vs all	propiverine	0.80769	0.37374
all vs all	ponatinib	0.75385	0.35142
all vs all	phenindione	0.82609	0.21853
all vs all	dopamine	0.81250	0.29491
all vs all	oxprenolol	0.84444	0.33557
all vs all	chlorprothixene	0.82500	0.26063
all vs all	ketamine	0.64103	0.30160
all vs all	acetate	0.85714	0.27062
all vs all	rifaximin	0.82540	0.37833
all vs all	pimobendan	0.60870	0.34053
all vs all	sitagliptin	0.75385	0.34301
all vs all	canrenone	0.92105	0.29779
all vs all	dexrazoxane	0.67213	0.37431
all vs all	cyclizine	0.88571	0.28899
all vs all	metronidazole	0.76562	0.33414
all vs all	sirolimus	0.93750	0.41230
all vs all	rofecoxib	0.52381	0.25451
all vs all	doxycycline	0.98113	0.35016
all vs all	pirarubicin	0.91667	0.40759
all vs all	nevirapine	0.70909	0.30390
all vs all	aztreonam	0.68085	0.30018
all vs all	bifonazole	0.75000	0.22216
all vs all	insulin_detemir	0.94118	0.40702
all vs all	abacavir	0.67213	0.30212
all vs all	methocarbamol	0.81818	0.34154
all vs all	cefoperazone	0.86207	0.38129
all vs all	glucagon	0.94595	0.40082
all vs all	diatrizoate	0.65957	0.29072
all vs all	alverine	0.73529	0.25072
all vs all	prothionamide	0.91667	0.21587
all vs all	prednisolone	0.93750	0.34734
all vs all	naloxone	0.92982	0.39637
all vs all	gestodene	0.97143	0.28344
all vs all	clotrimazole	0.72973	0.24535
all vs all	olsalazine	0.70833	0.29378
all vs all	sertraline	0.64103	0.23361
all vs all	fluoxetine	0.78947	0.29864
all vs all	timolol	0.69474	0.38764
all vs all	metformin	0.54545	0.16804
all vs all	vindesine	0.94805	0.43801
all vs all	hydroxyzine	0.91667	0.34499
all vs all	trimipramine	0.89474	0.28951
all vs all	ivermectin	0.85000	0.35240
all vs all	icosapent_ethyl	0.95000	0.20392
all vs all	buserelin	0.96104	0.41570
all vs all	piroxicam	0.95833	0.32916
all vs all	celecoxib	0.79104	0.26077
all vs all	ornidazole	0.76562	0.30484
all vs all	calcitonin	0.93827	0.39536
all vs all	coenzyme_q10	0.71429	0.28098
all vs all	chlorambucil	0.80000	0.31301
all vs all	risedronate	0.89744	0.24828
all vs all	perindopril	0.92727	0.38738
all vs all	zolmitriptan	0.65672	0.37364
all vs all	potassium_bicarbonate	1.00000	0.13241
all vs all	brotizolam	0.85417	0.25050
all vs all	teniposide	0.85714	0.31941
all vs all	abarelix	0.88889	0.42815
all vs all	cilastatin	0.62963	0.32865
all vs all	riboflavin	0.83824	0.40174
all vs all	acrivastine	0.72000	0.34907
all vs all	tadenan	1.00000	0.19882
all vs all	magnesium_gluconate	1.00000	0.22599
all vs all	potassium_gluconate	0.86667	0.21674
all vs all	cilostazol	0.71642	0.36797
all vs all	ursodeoxycholate	1.00000	0.33008
all vs all	pyrimethamine	0.78571	0.25980
all vs all	ergocalciferol	0.97059	0.26864
all vs all	potassium_aspartate	0.87097	0.24807
all vs all	oxygen	0.57143	0.07387
all vs all	omacetaxine_mepesuccinate	0.78873	0.41024
all vs all	nelfinavir	0.84286	0.41617
all vs all	clobutinol	0.66667	0.29021
all vs all	propolis	0.77551	0.33252
all vs all	clopamide	0.84286	0.30341
all vs all	finasteride	0.80392	0.34490
all vs all	lithium_citrate	1.00000	0.20397
all vs all	pomalidomide	0.90000	0.37087
all vs all	triamterene	0.78947	0.23676
all vs all	adenine	0.72727	0.21922
all vs all	choline	0.73529	0.25171
all vs all	vilanterol	0.89583	0.34967
all vs all	trandolapril	0.96296	0.40043
all vs all	vidarabine	1.00000	0.36940
all vs all	calcifediol	0.92683	0.30545
all vs all	naproxen	0.86364	0.25631
all vs all	digitoxin	0.98039	0.34720
all vs all	benzoyl_peroxide	0.61905	0.20255
all vs all	tinidazole	0.73611	0.30026
all vs all	hydralazine	1.00000	0.21569
all vs all	dexfenfluramine	0.68750	0.23494
all vs all	cefmetazole	0.90476	0.36979
all vs all	emtricitabine	0.92308	0.34228
all vs all	dimethyl_fumarate	0.61111	0.16666
all vs all	tetracycline	0.96491	0.36297
all vs all	panobinostat	0.59259	0.33540
all vs all	6-aminocaproic_acid	0.82759	0.25494
all vs all	cevimeline	0.61818	0.30824
all vs all	aniracetam	0.70833	0.35323
all vs all	nitroglycerin	0.83333	0.21150
all vs all	atazanavir	0.73611	0.37922
all vs all	tropatepine	0.73913	0.28326
all vs all	beta_carotene	0.65000	0.16929
all vs all	cholesterol	0.94286	0.27954
all vs all	ethchlorvynol	0.38889	0.15176
all vs all	pefloxacin	0.96721	0.38729
all vs all	calcium_chloride	1.00000	0.04661
all vs all	entacapone	0.68254	0.32673
all vs all	ibandronate	0.69643	0.28806
all vs all	bosutinib	0.83333	0.39094
all vs all	tegafur	0.78462	0.33562
all vs all	potassium_citrate	1.00000	0.20397
all vs all	amsacrine	0.78571	0.30994
all vs all	diflorasone	0.95833	0.32246
all vs all	almotriptan	0.83824	0.31856
all vs all	tolcapone	0.70175	0.29265
all vs all	acetylcysteine	0.78788	0.26695
all vs all	lorazepam	1.00000	0.30433
all vs all	armodafinil	1.00000	0.25342
all vs all	trazodone	0.80000	0.33131
all vs all	bromocriptine	0.90000	0.41433
all vs all	atenolol	0.77778	0.35547
all vs all	ethanol	1.00000	0.36897
all vs all	diazoxide	0.85246	0.26018
all vs all	olmesartan	0.81159	0.37181
all vs all	perazine	0.93182	0.30594
all vs all	mequitazine	0.79070	0.28636
all vs all	2-mercaptoethanesulfonic_acid	1.00000	0.15900
all vs all	irbesartan	0.70423	0.34622
all vs all	vinblastine	0.97260	0.43749
all vs all	fosamprenavir	0.93976	0.34991
all vs all	scopolamine	0.86207	0.36540
all vs all	sodium_bicarbonate	1.00000	0.13241
all vs all	glycyrrhizic_acid	1.00000	0.33015
all vs all	phenylpropanolamine	0.84211	0.22116
all vs all	captan	0.54545	0.26331
all vs all	piracetam	0.84444	0.33759
all vs all	biotin	0.65714	0.33747
all vs all	loperamide	0.76786	0.38554
all vs all	quinine	0.95455	0.35767
all vs all	exenatide	0.92593	0.41099
all vs all	propylthiouracil	0.69091	0.27857
all vs all	ciprofloxacin	0.93651	0.37537
all vs all	hesperidin	0.93182	0.33756
all vs all	galantamine	0.81818	0.36938
all vs all	carbazochrome	0.60256	0.33708
all vs all	clemastine	0.72727	0.35095
all vs all	calcium_gluconate	1.00000	0.22599
all vs all	ambenonium	0.66154	0.34708
all vs all	oxacillin	0.93939	0.34569
all vs all	lomitapide	0.74603	0.36639
all vs all	etilefrine	0.72222	0.29839
all vs all	febuxostat	0.65385	0.31529
all vs all	formoterol	0.88235	0.37430
all vs all	capecitabine	0.73418	0.37572
all vs all	isosorbide_dinitrate	0.68085	0.26068
all vs all	calcium_phosphate	0.65957	0.31809
all vs all	fluocinonide	0.94444	0.32894
all vs all	terfenadine	0.88889	0.35584
all vs all	penicillamine	0.69565	0.21508
all vs all	zinc_gluconate	0.93333	0.22537
all vs all	gemfibrozil	0.72093	0.31553
all vs all	glutamate	0.87097	0.24984
all vs all	pentoxifylline	0.81159	0.38715
all vs all	glutathione_disulfide	0.85714	0.29961
all vs all	ganirelix	0.96203	0.40701
all vs all	fludrocortisone	0.96000	0.33309
all vs all	mannitol	1.00000	0.21186
all vs all	daclatasvir	0.80597	0.36845
all vs all	desonide	0.94231	0.34288
all vs all	etoricoxib	0.77358	0.24361
all vs all	isoflurane	1.00000	0.09608
all vs all	linagliptin	0.80000	0.38891
all vs all	chondroitin_sulfates	0.82192	0.34339
all vs all	meprednisone	0.97778	0.33229
all vs all	dexbrompheniramine	1.00000	0.27832
all vs all	fluoxymesterone	0.90909	0.30516
all vs all	cetrorelix	0.96203	0.40173
all vs all	cisatracurium	1.00000	0.40661
all vs all	budesonide	0.94231	0.34469
all vs all	distigmine	0.75000	0.38938
all vs all	tolperisone	0.72093	0.31200
all vs all	thiothixene	0.75000	0.30908
all vs all	docusate	0.74000	0.22605
all vs all	codeine	0.92157	0.37637
all vs all	tolnaftate	0.56818	0.26496
all vs all	metyrapone	0.48485	0.23340
all vs all	nitrous_oxide	0.44000	0.08853
all vs all	norgestrel	1.00000	0.28846
train vs train	trifluridine	0.95385	0.37234
train vs train	tirofiban	0.74026	0.36440
train vs train	prasugrel	0.80769	0.36094
train vs train	oxandrolone	0.80488	0.32801
train vs train	cilazapril	0.75758	0.40635
train vs train	manganese	0.60000	0.07447
train vs train	netilmicin	0.76667	0.37911
train vs train	alosetron	0.78947	0.37933
train vs train	dasatinib	0.70130	0.38576
train vs train	milrinone	0.65854	0.26899
train vs train	canagliflozin	0.75472	0.31239
train vs train	dydrogesterone	1.00000	0.26561
train vs train	mercaptopurine	0.68966	0.19579
train vs train	exemestane	0.93750	0.25950
train vs train	pancuronium	1.00000	0.38917
train vs train	diethylpropion	0.60526	0.26393
train vs train	pridinol	0.94444	0.32274
train vs train	magnesium_carbonate	1.00000	0.12110
train vs train	benzocaine	0.59459	0.25169
train vs train	glycerin	0.90909	0.19870
train vs train	tolbutamide	0.88710	0.28665
train vs train	alfentanil	0.73077	0.38622
train vs train	vinorelbine	0.89474	0.42204
train vs train	primaquine	0.67308	0.35282
train vs train	crizotinib	0.67606	0.35110
train vs train	citrulline	0.83333	0.27679
train vs train	lymecycline	0.82667	0.39940
train vs train	docetaxel	0.96610	0.34752
train vs train	oxatomide	0.87037	0.36042
train vs train	iohexol	0.92453	0.35658
train vs train	sodium_sulfate	0.93103	0.13586
train vs train	hydrocortisone	0.93750	0.33353
train vs train	cromolyn	0.76596	0.31544
train vs train	procaterol	0.75472	0.35590
train vs train	amcinonide	0.91071	0.33629
train vs train	carnitine	1.00000	0.27265
train vs train	primidone	0.82609	0.32894
train vs train	clobazam	0.80392	0.33213
train vs train	nebivolol	0.66102	0.33871
train vs train	hydrocodone	0.94231	0.38527
train vs train	zofenopril	0.76000	0.35476
train vs train	ambrisentan	0.61905	0.32174
train vs train	pentostatin	0.85075	0.37340
train vs train	ioversol	0.87037	0.36623
train vs train	etodolac	0.61538	0.36512
train vs train	didanosine	0.85938	0.38202
train vs train	pimecrolimus	0.89706	0.40499
train vs train	escitalopram	1.00000	0.32943
train vs train	ledipasvir	0.69444	0.37385
train vs train	reserpine	0.78378	0.41679
train vs train	tropisetron	0.82222	0.36683
train vs train	adenosine_triphosphate	0.86486	0.35315
train vs train	cephalexin	0.96552	0.35037
train vs train	sulfinpyrazone	0.67797	0.31182
train vs train	rifampin	0.94872	0.40791
train vs train	axitinib	0.51064	0.27355
train vs train	thiocolchicoside	0.70492	0.37141
train vs train	dalfampridine	0.65217	0.18647
train vs train	isoproterenol	0.90625	0.32102
train vs train	flavoxate	0.70312	0.38443
train vs train	baclofen	0.66667	0.26732
train vs train	cabazitaxel	0.96610	0.35114
train vs train	methohexital	0.74000	0.32380
train vs train	tetrabenazine	0.78000	0.38701
train vs train	hydroxyurea	0.61905	0.17948
train vs train	zalcitabine	0.88889	0.36315
train vs train	thymol	1.00000	0.20850
train vs train	inosine	0.91803	0.37635
train vs train	phenylbutazone	0.68000	0.33126
train vs train	mebendazole	0.91111	0.31381
train vs train	silver_sulfadiazine	0.88679	0.23224
train vs train	nisoldipine	0.92727	0.30829
train vs train	reboxetine	0.93333	0.35912
train vs train	leuprolide	0.93590	0.41224
train vs train	estradiol	0.82500	0.32261
train vs train	sodium_citrate	0.87500	0.19361
train vs train	vinpocetine	0.73438	0.37242
train vs train	omeprazole	1.00000	0.33320
train vs train	pergolide	0.66071	0.33446
train vs train	fingolimod	0.66667	0.31343
train vs train	valganciclovir	0.78667	0.39075
train vs train	ruxolitinib	0.62162	0.25157
train vs train	amifostine	0.60784	0.24497
train vs train	fesoterodine	0.78049	0.36024
train vs train	glucose	0.90625	0.27215
train vs train	arformoterol	0.71930	0.38008
train vs train	mirabegron	0.69014	0.35125
train vs train	delavirdine	0.72152	0.34565
train vs train	lanatoside_c	0.98182	0.35969
train vs train	alfuzosin	0.81818	0.42163
train vs train	pantothenate	0.86000	0.32386
train vs train	amphetamine	0.78125	0.30641
train vs train	miglitol	0.90000	0.36454
train vs train	tranylcypromine	0.42857	0.19660
train vs train	pentamidine	0.52941	0.29468
train vs train	eszopiclone	1.00000	0.38679
train vs train	sunitinib	0.71233	0.37402
train vs train	cefamandole	0.90123	0.36084
train vs train	ibrutinib	0.76119	0.35208
train vs train	lactate	0.69091	0.36442
train vs train	foscarnet	0.64286	0.17111
train vs train	idoxuridine	0.96875	0.36790
train vs train	meperidine	0.83721	0.33835
train vs train	bumetanide	0.78481	0.34194
train vs train	bicalutamide	0.69118	0.31776
train vs train	dicloxacillin	1.00000	0.34471
train vs train	cinacalcet	0.65714	0.25356
train vs train	acarbose	0.80000	0.34355
train vs train	ethacrynate	0.60976	0.26169
train vs train	tigecycline	0.84848	0.39565
train vs train	eptifibatide	0.86301	0.38065
train vs train	terbinafine	0.92593	0.24038
train vs train	ranolazine	0.80597	0.42926
train vs train	quinate	0.68750	0.32174
train vs train	mitotane	0.66667	0.12938
train vs train	sodium_iodide	1.00000	0.04282
train vs train	mepenzolate	0.86538	0.36558
train vs train	glycopyrrolate	0.78571	0.35453
train vs train	morniflumate	0.76562	0.36807
train vs train	phenobarbital	0.88372	0.32173
train vs train	ticarcillin	0.89091	0.33346
train vs train	inosine_pranobex	0.80000	0.40929
train vs train	trimethadione	0.58000	0.31294
train vs train	prazosin	0.95522	0.39619
train vs train	flutamide	0.65385	0.25574
train vs train	butenafine	0.92593	0.24312
train vs train	diphenoxylate	0.83721	0.32915
train vs train	dihydroergocristine	0.97260	0.43003
train vs train	minoxidil	0.63235	0.30478
train vs train	pramipexole	0.59091	0.29096
train vs train	vismodegib	0.69565	0.27592
train vs train	orlistat	0.64516	0.32555
train vs train	ketanserin	0.80328	0.38162
train vs train	lindane	0.66667	0.09130
train vs train	hydroquinone	0.84615	0.19232
train vs train	lacosamide	0.65079	0.34053
train vs train	imiquimod	0.65306	0.29137
train vs train	pyridostigmine	0.74419	0.31055
train vs train	doxepin	0.88095	0.30012
train vs train	deoxycholate	0.85366	0.32833
train vs train	sparfloxacin	0.88060	0.37999
train vs train	fomepizole	0.51724	0.15813
train vs train	sorbitol	0.90909	0.21060
train vs train	latanoprost	0.72093	0.31556
train vs train	sulpiride	0.89024	0.36477
train vs train	tetracaine	0.75556	0.33990
train vs train	trimethoprim	0.69231	0.31769
train vs train	isradipine	0.69492	0.31235
train vs train	sulfasalazine	0.75342	0.29956
train vs train	picosulfate_sodium	0.59701	0.24146
train vs train	nedocromil	0.66216	0.38707
train vs train	thiamine	0.64384	0.33843
train vs train	prochlorperazine	0.87500	0.30698
train vs train	cefpirome	0.90805	0.37243
train vs train	duloxetine	0.75000	0.30996
train vs train	ethinyl_estradiol	0.97059	0.29567
train vs train	prednicarbate	0.93750	0.33177
train vs train	paliperidone	0.88889	0.38228
train vs train	metipranolol	0.84783	0.35991
train vs train	cefepime	0.90805	0.37007
train vs train	dexamethasone	0.86792	0.34533
train vs train	etravirine	0.64151	0.30143
train vs train	cefdinir	0.90411	0.32537
train vs train	mefruside	0.70115	0.32106
train vs train	methandrostenolone	0.94444	0.29372
train vs train	eprosartan	0.70492	0.35877
train vs train	toremifene	0.88095	0.31568
train vs train	diazepam	0.86000	0.32458
train vs train	rifamycins	0.71698	0.36388
train vs train	morphine	0.84906	0.36860
train vs train	isoleucine	0.80000	0.23205
train vs train	temsirolimus	0.93939	0.41236
train vs train	drospirenone	0.78049	0.28105
train vs train	silver_nitrate	0.54286	0.11608
train vs train	nilotinib	0.70175	0.31064
train vs train	mifepristone	0.71429	0.34174
train vs train	ethamsylate	0.74545	0.28397
train vs train	levetiracetam	0.67308	0.34172
train vs train	potassium_perchlorate	0.80952	0.12573
train vs train	halothane	0.63636	0.05494
train vs train	estazolam	0.95238	0.25224
train vs train	pemetrexed	0.80882	0.37417
train vs train	meclizine	0.86486	0.29305
train vs train	valdecoxib	0.79365	0.25560
train vs train	diclofenac	0.80000	0.28191
train vs train	butalbital	0.84444	0.31164
train vs train	carmustine	0.87500	0.25331
train vs train	doripenem	0.73171	0.34415
train vs train	tamsulosin	0.78481	0.34347
train vs train	levoleucovorin	0.88889	0.35789
train vs train	tulobuterol	0.89474	0.29353
train vs train	phentermine	0.70000	0.20305
train vs train	milnacipran	0.89744	0.29118
train vs train	aluminum_chloride	0.58333	0.12974
train vs train	lovastatin	0.93182	0.31933
train vs train	promethazine	0.88372	0.29014
train vs train	oxaprozin	0.55319	0.32018
train vs train	pyrilamine	0.76667	0.38428
train vs train	imipramine	0.90244	0.30374
train vs train	levothyroxine	0.76923	0.31957
train vs train	sucralfate	0.65714	0.25786
train vs train	amphotericin	1.00000	0.36717
train vs train	dipyrone	0.64368	0.32274
train vs train	hexetidine	0.64815	0.30526
train vs train	metaproterenol	0.91429	0.31564
train vs train	cephalothin	0.87143	0.37593
train vs train	allylestrenol	0.91429	0.26999
train vs train	salmeterol	0.82000	0.35369
train vs train	cefaclor	0.88333	0.33936
train vs train	sumatriptan	0.84848	0.31478
train vs train	cholestyramine_resin	0.58974	0.23417
train vs train	nitisinone	0.65385	0.27146
train vs train	celiprolol	0.69863	0.38353
train vs train	ketazolam	0.77586	0.37767
train vs train	nitazoxanide	0.66667	0.31400
train vs train	haloperidol	0.80000	0.37480
train vs train	chlorhexidine	0.65957	0.25738
train vs train	penbutolol	0.83673	0.34923
train vs train	desmopressin	0.90000	0.38604
train vs train	clomiphene	0.81818	0.31384
train vs train	docosahexaenoate	0.62500	0.19792
train vs train	cyamemazine	0.86047	0.28216
train vs train	fenoterol	0.78947	0.33755
train vs train	citrate	0.69565	0.27353
train vs train	propoxyphene	0.70000	0.30222
train vs train	ondansetron	0.76923	0.35344
train vs train	amitriptyline	0.96667	0.25548
train vs train	empagliflozin	0.85106	0.31588
train vs train	aceclofenac	0.78378	0.31776
train vs train	methylprednisolone	0.95652	0.33479
train vs train	enoxacin	0.95385	0.39200
train vs train	tyrosine	0.84375	0.29647
train vs train	ketotifen	0.86667	0.32306
train vs train	tazobactam	0.75000	0.32736
train vs train	aminolevulinate	0.74194	0.26837
train vs train	pantothenic_acid	0.93182	0.32746
train vs train	trimethobenzamide	0.73214	0.38609
train vs train	dexlansoprazole	1.00000	0.32796
train vs train	tiagabine	0.67241	0.34429
train vs train	calcitriol	1.00000	0.30795
train vs train	clidinium	0.86538	0.35616
train vs train	droperidol	0.88333	0.37150
train vs train	rilpivirine	0.69048	0.24152
train vs train	viloxazine	0.93333	0.36320
train vs train	zonisamide	0.64062	0.26673
train vs train	esomeprazole	1.00000	0.33320
train vs train	uracil	0.88889	0.25951
train vs train	dexmethylphenidate	0.96875	0.31974
train vs train	loteprednol_etabonate	0.92157	0.32330
train vs train	stavudine	0.88525	0.36091
train vs train	lidocaine	0.74419	0.31735
train vs train	fenoprofen	0.75000	0.24227
train vs train	lithium	0.50000	0.03185
train vs train	donepezil	0.79167	0.37648
train vs train	ritonavir	0.86301	0.38491
train vs train	benazepril	0.81667	0.41027
train vs train	acetazolamide	0.79365	0.25645
train vs train	nelarabine	0.89062	0.38154
train vs train	triamcinolone	0.97959	0.32845
train vs train	dothiepin	0.82857	0.25956
train vs train	thymine	0.88889	0.27650
train vs train	oxytetracycline	0.92857	0.35369
train vs train	mepivacaine	0.87500	0.34749
train vs train	simeprevir	0.72381	0.36373
train vs train	aspartame	0.76923	0.32111
train vs train	amezinium	0.71053	0.31232
train vs train	glycopyrronium	0.70000	0.33644
train vs train	urea	0.57143	0.15437
train vs train	daunorubicin	1.00000	0.37733
train vs train	bivalirudin	0.90909	0.41040
train vs train	oxymetholone	0.89744	0.31328
train vs train	lomefloxacin	0.92424	0.40166
train vs train	cloxazolam	0.76923	0.38074
train vs train	buflomedil	0.79167	0.37085
train vs train	rasagiline	0.54286	0.23486
train vs train	cysteamine	0.50000	0.15940
train vs train	azelastine	0.77778	0.34886
train vs train	indocyanine_green	0.62791	0.32756
train vs train	cefixime	0.88750	0.35170
train vs train	entecavir	0.78873	0.37355
train vs train	cimetidine	0.58824	0.27918
train vs train	sulfadiazine	0.88679	0.24348
train vs train	deferiprone	0.56604	0.29657
train vs train	cortisone	1.00000	0.33623
train vs train	ceftazidime	0.88235	0.36625
train vs train	cosyntropin	0.91026	0.41915
train vs train	lapatinib	0.72727	0.36757
train vs train	trimeprazine	0.69492	0.35817
train vs train	tolmetin	0.63636	0.34556
train vs train	lanreotide	0.92537	0.39816
train vs train	trospium	0.72727	0.35835
train vs train	acetic_acid	0.58333	0.13269
train vs train	aluminum_phosphate	0.80000	0.11515
train vs train	proparacaine	0.77083	0.37765
train vs train	misoprostol	0.78571	0.31348
train vs train	methyldopa	0.88889	0.33604
train vs train	cobicistat	0.86301	0.38801
train vs train	potassium_chloride	1.00000	0.04686
train vs train	zafirlukast	0.77011	0.34879
train vs train	ticagrelor	0.66316	0.37317
train vs train	riluzole	0.51064	0.26084
train vs train	mechlorethamine	0.56250	0.21492
train vs train	arsenic	0.50000	0.03038
train vs train	polymyxin_b	0.93651	0.41104
train vs train	tacrolimus	0.89706	0.40416
train vs train	butorphanol	0.84906	0.36427
train vs train	penciclovir	0.82090	0.37202
train vs train	buclizine	0.84615	0.30220
train vs train	teduglutide	0.97222	0.38935
train vs train	verteporfin	0.59649	0.34906
train vs train	folate	0.90323	0.35384
train vs train	methylene_blue	0.55556	0.28015
train vs train	phenprocoumon	0.85714	0.28703
train vs train	estrogens	0.97059	0.30154
train vs train	fluticasone	0.89796	0.31305
train vs train	salsalate	0.84000	0.26593
train vs train	anagrelide	0.70312	0.34213
train vs train	letrozole	0.62162	0.21319
train vs train	deflazacort	0.77419	0.37296
train vs train	cefuroxime	0.87342	0.35368
train vs train	fludarabine	0.86486	0.35503
train vs train	dapsone	0.69388	0.21390
train vs train	zuclopenthixol	0.90566	0.32236
train vs train	sulthiame	0.71053	0.30168
train vs train	bencyclane	0.74468	0.31858
train vs train	ceftizoxime	0.92000	0.34284
train vs train	macitentan	0.70652	0.34939
train vs train	selenium	1.00000	0.04200
train vs train	apomorphine	0.78431	0.36650
train vs train	pasireotide	0.75000	0.41207
train vs train	gliclazide	0.91304	0.30668
train vs train	sevelamer	0.40541	0.19592
train vs train	furosemide	0.70270	0.30211
train vs train	prothipendyl	0.93182	0.30362
train vs train	lithium_carbonate	0.85714	0.12117
train vs train	chlorpropamide	0.88710	0.27738
train vs train	cefprozil	0.95000	0.35374
train vs train	magnesium_lactate	1.00000	0.18369
train vs train	zopiclone	1.00000	0.38679
train vs train	secobarbital	0.91837	0.32887
train vs train	vemurafenib	0.69412	0.32684
train vs train	desloratadine	0.60714	0.27098
train vs train	mycophenolate	0.88235	0.32842
train vs train	colistin	0.93651	0.38539
train vs train	flurbiprofen	0.59259	0.21247
train vs train	carisoprodol	0.94872	0.29278
train vs train	nizatidine	0.53608	0.28889
train vs train	ketoprofen	1.00000	0.22235
train vs train	phenolphthalein	0.66667	0.27075
train vs train	telbivudine	0.95238	0.38027
train vs train	lamotrigine	0.76316	0.23324
train vs train	maraviroc	0.66216	0.34996
train vs train	cytosine	0.95000	0.35441
train vs train	diosmin	0.85417	0.33279
train vs train	atorvastatin	0.71250	0.40052
train vs train	thiabendazole	0.68966	0.18225
train vs train	sotalol	0.67143	0.29313
train vs train	iodixanol	0.92453	0.36963
train vs train	rabeprazole	0.86154	0.35081
train vs train	enflurane	0.63636	0.09536
train vs train	pirbuterol	0.74468	0.36831
train vs train	propylene_glycol	0.68182	0.18811
train vs train	mycophenolic_acid	0.88235	0.35089
train vs train	oxtriphylline	0.82857	0.38970
train vs train	nicergoline	0.72973	0.39627
train vs train	cycloserine	0.62903	0.29134
train vs train	zanamivir	0.68750	0.33328
train vs train	dantrolene	0.71212	0.31791
train vs train	cabozantinib	0.71186	0.35186
train vs train	aminolevulinic_acid	0.74194	0.26744
train vs train	sevoflurane	0.60000	0.12968
train vs train	luteinizing_hormone	0.84524	0.39864
train vs train	methenolone	0.92308	0.30407
train vs train	cephradine	0.94828	0.34862
train vs train	treprostinil	0.79070	0.34704
train vs train	magaldrate	0.96552	0.13357
train vs train	sulindac	0.50000	0.25337
train vs train	carglumic_acid	0.83333	0.26805
train vs train	pemoline	0.63793	0.29357
train vs train	manidipine	0.89706	0.35103
train vs train	ethenzamide	0.72727	0.29972
train vs train	doxazosin	0.95588	0.40007
train vs train	vincristine	0.89474	0.44171
train vs train	propranolol	0.81818	0.33647
train vs train	thalidomide	0.83019	0.36257
train vs train	zinc_sulfate	1.00000	0.11984
train vs train	rizatriptan	0.65455	0.30336
train vs train	bupivacaine	1.00000	0.35881
train vs train	lisinopril	0.81481	0.37857
train vs train	hydromorphone	0.94231	0.38401
train vs train	levocabastine	0.67308	0.35016
train vs train	ornithine	0.96296	0.26114
train vs train	cisapride	0.78947	0.41513
train vs train	calcium_glubionate	0.84211	0.28694
train vs train	nitrendipine	0.92727	0.30210
train vs train	tofisopam	0.67442	0.29970
train vs train	norethindrone	0.97143	0.28153
train vs train	goserelin	0.86585	0.39977
train vs train	estramustine	0.68657	0.38854
train vs train	cefotaxime	0.92000	0.35741
train vs train	afatinib	0.77922	0.39987
train vs train	griseofulvin	0.62791	0.29945
train vs train	promazine	0.93182	0.30476
train vs train	carbamazepine	0.78378	0.25671
train vs train	norethandrolone	0.91892	0.30048
train vs train	noscapine	0.77049	0.38760
train vs train	oxazepam	0.83333	0.30627
train vs train	methyl_salicylate	0.86957	0.24972
train vs train	nifuroxazide	0.65672	0.28700
train vs train	ceftibuten	0.82353	0.35716
train vs train	ascorbic_acid	0.83333	0.27718
train vs train	acetaminophen	0.68889	0.34412
train vs train	pyridoxal	0.83784	0.32303
train vs train	polidocanol	0.71429	0.23428
train vs train	methimazole	0.46809	0.20698
train vs train	palonosetron	0.80000	0.33939
train vs train	tramadol	0.93023	0.35099
train vs train	venlafaxine	0.93023	0.34365
train vs train	felodipine	0.78261	0.31272
train vs train	teriflunomide	0.56604	0.27084
train vs train	uracil_mustard	0.70149	0.34316
train vs train	erlotinib	0.74194	0.36427
train vs train	fructose	0.86842	0.27903
train vs train	efavirenz	0.72093	0.28422
train vs train	plerixafor	0.61538	0.28457
train vs train	bezafibrate	0.65000	0.35460
train vs train	lansoprazole	1.00000	0.32796
